iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,15.053857,[1.        0.9677619],44.06737,[1.        0.9677619],46.022697,,157.86496,
1,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,9.554272,[1.        0.9677448],26.682583,[1.        0.9677448],41.239548,,142.28642,
2,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,4.869798,[1.         0.99942285],13.76201,[1.         0.99942285],31.220537,,109.98496,
3,4.324326,[1.        0.9712041],6.6340137,[1.        0.9712041],5.2944756,,9.4718,,3.4172099,[1.        0.9999835],9.576063,[1.        0.9999835],25.759165,,90.998215,
4,3.3403392,[1.        0.9999962],5.234729,[1.        0.9999962],4.3762026,,8.38324,,2.9823177,[1.        0.9997095],8.117716,[1.        0.9997095],27.025074,,95.46191,
5,2.7744203,[0.99997854 1.        ],4.4075117,[0.99997854 1.        ],3.945106,,7.976474,,3.2431738,[1.        0.9825017],8.283693,[1.        0.9825017],30.34945,,106.30161,
6,2.2220724,[0.9999997 1.       ],3.599343,[0.9999997 1.       ],3.430704,,7.337147,,4.137996,[1.        0.9506068],9.976056,[1.        0.9506068],38.32618,,132.95729,
7,1.5063581,[1.         0.99998325],2.5348399,[1.         0.99998325],2.9644115,,7.0635843,,10.4084215,[1.        0.8926815],20.399588,[1.        0.8926815],60.27145,,190.6712,
8,0.6926267,[1.        0.9999142],1.224527,[1.        0.9999142],2.0896752,,5.606577,,18.013136,[1.         0.89287263],36.820995,[1.         0.89287263],95.0094,,297.46448,
9,0.409533,[1.         0.99999255],0.74125546,[1.         0.99999255],1.7032521,,4.7332535,,20.354467,[1.       0.882394],41.53345,[1.       0.882394],111.98639,,349.11148,
10,0.3962423,[0.99997777 1.        ],0.71435493,[0.99997777 1.        ],1.6549385,,4.6140428,,20.870203,[1.         0.87720585],42.409912,[1.         0.87720585],115.192955,,359.59457,
11,0.39847547,[1.        0.9999915],0.7191335,[1.        0.9999915],1.6742523,,4.6678734,,20.62357,[1.       0.866209],41.8812,[1.       0.866209],114.518135,,357.97223,
12,0.39234823,[1.         0.99998313],0.71111363,[1.         0.99998313],1.626067,,4.5411754,,21.061882,[1.       0.864908],42.373257,[1.       0.864908],117.118034,,364.62848,
13,0.37506855,[1.        0.9999889],0.68146086,[1.        0.9999889],1.6248062,,4.561836,,21.028069,[1.         0.86185944],42.639965,[1.         0.86185944],116.942795,,365.1082,
