iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,15.045374,[1.        0.9680452],44.062126,[1.        0.9680452],46.072044,,158.04877,
1,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,9.651107,[1.         0.96756685],26.86489,[1.         0.96756685],41.486244,,142.91869,
2,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,5.036256,[1.        0.9998395],14.168939,[1.        0.9998395],31.795626,,111.89253,
3,4.2652383,[1.        0.9138533],6.737596,[1.        0.9138533],5.2461905,,9.6450615,,3.5174878,[1.        0.9998983],9.85186,[1.        0.9998983],26.053768,,91.712944,
4,3.2913456,[1.        0.9770161],5.276612,[1.        0.9770161],4.359907,,8.456885,,2.9932814,[1.        0.9997784],8.149727,[1.        0.9997784],26.96154,,95.37146,
5,2.6729522,[0.99999255 1.        ],4.3387523,[0.99999255 1.        ],3.7269533,,7.476121,,3.1010256,[1.         0.98164505],7.961163,[1.         0.98164505],30.17795,,105.916664,
6,2.1610413,[1.         0.99986106],3.5673816,[1.         0.99986106],3.2381146,,6.786386,,4.010546,[1.        0.9459039],9.631609,[1.        0.9459039],38.289185,,133.07367,
7,1.4440776,[1.         0.99994284],2.4599879,[1.         0.99994284],2.57538,,5.8281126,,9.736016,[1.        0.8998081],18.932447,[1.        0.8998081],59.99965,,190.47513,
8,0.58554435,[1.       0.999861],1.0519437,[1.       0.999861],1.8269848,,4.808435,,17.660622,[1.         0.88432455],35.54015,[1.         0.88432455],92.606544,,290.1564,
9,0.3577515,[0.9999914 1.       ],0.6621778,[0.9999914 1.       ],1.6848981,,4.6895547,,20.778055,[1.         0.86909854],41.897648,[1.         0.86909854],110.85928,,342.6867,
10,0.390674,[1.        0.9999997],0.7078724,[1.        0.9999997],1.6531069,,4.5540566,,20.989838,[1.         0.85295516],42.3206,[1.         0.85295516],112.11775,,346.94562,
11,0.33538553,[1.         0.99999017],0.6148947,[1.         0.99999017],1.6116575,,4.5173645,,20.530125,[1.         0.85562515],41.506966,[1.         0.85562515],113.24209,,352.61612,
