,time [s]
initialize,0.186272
pretrain_policy,23.199087
initialize_CEGIS,0.036233
iter0_learner,9.049824
iter0_plot,0.324623
iter0_verifier,9.510812
iter0_process_counterexamples,0.019694
iter1_learner,11.721746
iter1_plot,0.013475
iter1_verifier,0.941818
iter1_process_counterexamples,0.019599
iter2_learner,7.446771
iter2_plot,0.013483
iter2_verifier,1.232819
iter2_process_counterexamples,0.021857
iter3_learner,12.35892
iter3_plot,0.01349
iter3_verifier,1.018285
iter3_process_counterexamples,0.022411
iter4_learner,12.420192
iter4_plot,0.013619
iter4_verifier,0.718704
iter4_process_counterexamples,0.022343
iter5_learner,12.49483
iter5_plot,0.013816
iter5_verifier,1.298013
iter5_process_counterexamples,0.021396
iter6_learner,12.505702
iter6_plot,0.014139
iter6_verifier,5.802762
iter6_process_counterexamples,0.019418
iter7_learner,11.614114
iter7_plot,0.014094
iter7_verifier,76.0945
