,time [s]
initialize,0.00332
pretrain_policy,7.541704
initialize_CEGIS,0.176546
iter0_learner,3.275731
iter0_plot,0.092275
iter0_verifier,0.775539
iter0_process_counterexamples,0.023704
iter1_learner,3.840857
iter1_plot,0.004646
iter1_verifier,0.410577
iter1_process_counterexamples,0.025722
iter2_learner,2.655508
iter2_plot,0.004503
iter2_verifier,0.372995
iter2_process_counterexamples,0.022781
iter3_learner,2.852361
iter3_plot,0.004689
iter3_verifier,0.37164
iter3_process_counterexamples,0.025803
iter4_learner,2.872422
iter4_plot,0.004642
iter4_verifier,0.445738
iter4_process_counterexamples,0.026397
iter5_learner,2.822893
iter5_plot,0.00493
iter5_verifier,0.432346
iter5_process_counterexamples,0.025367
iter6_learner,2.819741
iter6_plot,0.004743
iter6_verifier,0.432433
iter6_process_counterexamples,0.02539
iter7_learner,2.851908
iter7_plot,0.004877
iter7_verifier,0.533592
iter7_process_counterexamples,0.024677
iter8_learner,2.836211
iter8_plot,0.005125
iter8_verifier,0.678723
iter8_process_counterexamples,0.023918
iter9_learner,2.887731
iter9_plot,0.005295
iter9_verifier,0.681659
iter9_process_counterexamples,0.024266
iter10_learner,2.862296
iter10_plot,0.007335
iter10_verifier,0.914128
iter10_process_counterexamples,0.023818
iter11_learner,2.834625
iter11_plot,0.005132
iter11_verifier,0.669647
iter11_process_counterexamples,0.023688
iter12_learner,2.872985
iter12_plot,0.005144
iter12_verifier,48.997566
