,time [s]
initialize,0.003568
pretrain_policy,8.126507
initialize_CEGIS,0.179944
iter0_learner,4.992952
iter0_plot,0.099046
iter0_verifier,0.822902
iter0_process_counterexamples,0.024469
iter1_learner,15.131892
iter1_plot,0.004782
iter1_verifier,0.432429
iter1_process_counterexamples,0.02564
iter2_learner,13.842316
iter2_plot,0.004549
iter2_verifier,0.43167
iter2_process_counterexamples,0.023989
iter3_learner,13.697212
iter3_plot,0.004581
iter3_verifier,0.43995
iter3_process_counterexamples,0.025716
iter4_learner,15.025598
iter4_plot,0.005136
iter4_verifier,0.503465
iter4_process_counterexamples,0.028989
iter5_learner,14.202655
iter5_plot,0.0048
iter5_verifier,0.453686
iter5_process_counterexamples,0.025599
iter6_learner,14.146201
iter6_plot,0.004809
iter6_verifier,0.558859
iter6_process_counterexamples,0.024898
iter7_learner,14.168283
iter7_plot,0.005199
iter7_verifier,0.747782
iter7_process_counterexamples,0.02662
iter8_learner,14.136956
iter8_plot,0.005055
iter8_verifier,0.736172
iter8_process_counterexamples,0.02662
iter9_learner,14.052306
iter9_plot,0.005035
iter9_verifier,0.684969
iter9_process_counterexamples,0.105621
iter10_learner,14.030185
iter10_plot,0.00539
iter10_verifier,0.926559
iter10_process_counterexamples,0.023824
iter11_learner,13.83816
iter11_plot,0.005206
iter11_verifier,47.791176
