,time [s]
initialize,0.00319
pretrain_policy,11.133211
initialize_CEGIS,0.265415
iter0_learner,12.966823
iter0_plot,0.275121
iter0_verifier,1.963193
iter0_process_counterexamples,0.045932
iter1_learner,78.21997
iter1_plot,0.005853
iter1_verifier,1.392405
iter1_process_counterexamples,0.03331
iter2_learner,78.09316
iter2_plot,0.005131
iter2_verifier,1.240854
iter2_process_counterexamples,0.037248
iter3_learner,75.5121
iter3_plot,0.005238
iter3_verifier,1.036866
iter3_process_counterexamples,0.030354
iter4_learner,74.48907
iter4_plot,0.004856
iter4_verifier,0.985014
iter4_process_counterexamples,0.036653
iter5_learner,74.64468
iter5_plot,0.005215
iter5_verifier,1.20564
iter5_process_counterexamples,0.029421
iter6_learner,74.9664
iter6_plot,0.005034
iter6_verifier,0.998213
iter6_process_counterexamples,0.035608
iter7_learner,74.618454
iter7_plot,0.005263
iter7_verifier,0.960206
iter7_process_counterexamples,0.03606
iter8_learner,74.82613
iter8_plot,0.005379
iter8_verifier,109.64636
iter8_process_counterexamples,0.035882
iter9_learner,74.05257
iter9_plot,0.005671
iter9_verifier,1.308345
iter9_process_counterexamples,0.036801
iter10_learner,73.17
iter10_plot,0.005202
iter10_verifier,1.203329
iter10_process_counterexamples,0.029649
iter11_learner,73.31697
iter11_plot,0.005838
iter11_verifier,0.997788
iter11_process_counterexamples,0.03573
