,time [s]
initialize,0.003278
pretrain_policy,10.218341
initialize_CEGIS,0.239412
iter0_learner,12.171382
iter0_plot,0.26004
iter0_verifier,13.300351
iter0_process_counterexamples,0.05387
iter1_learner,74.44199
iter1_plot,0.004716
iter1_verifier,5.128433
iter1_process_counterexamples,0.038278
iter2_learner,72.966705
iter2_plot,0.004721
iter2_verifier,5.120829
iter2_process_counterexamples,0.036857
iter3_learner,73.77008
iter3_plot,0.004859
iter3_verifier,4.436459
iter3_process_counterexamples,0.037341
iter4_learner,73.745384
iter4_plot,0.004826
iter4_verifier,3.854957
iter4_process_counterexamples,0.036591
iter5_learner,73.88495
iter5_plot,0.004793
iter5_verifier,966.299
