,time [s]
initialize,0.003532
pretrain_policy,7.612029
initialize_CEGIS,0.234702
iter0_learner,4.508537
iter0_plot,0.207337
iter0_verifier,1.303661
iter0_process_counterexamples,0.023966
iter1_learner,14.321742
iter1_plot,0.004684
iter1_verifier,1.054439
iter1_process_counterexamples,0.024317
iter2_learner,13.088869
iter2_plot,0.004625
iter2_verifier,1.042185
iter2_process_counterexamples,0.098279
iter3_learner,13.49829
iter3_plot,0.004642
iter3_verifier,28.990671
iter3_process_counterexamples,0.03887
iter4_learner,13.368593
iter4_plot,0.004705
iter4_verifier,74.44869
iter4_process_counterexamples,0.029729
iter5_learner,13.440446
iter5_plot,0.004721
iter5_verifier,28.50754
iter5_process_counterexamples,0.03605
iter6_learner,13.46748
iter6_plot,0.004832
iter6_verifier,79.70136
