,time [s]
initialize,0.00341
pretrain_policy,7.566685
initialize_CEGIS,0.174639
iter0_learner,5.049248
iter0_plot,0.094382
iter0_verifier,0.785988
iter0_process_counterexamples,0.025171
iter1_learner,14.270795
iter1_plot,0.004544
iter1_verifier,0.408541
iter1_process_counterexamples,0.024517
iter2_learner,12.912168
iter2_plot,0.004527
iter2_verifier,0.437089
iter2_process_counterexamples,0.025543
iter3_learner,13.042446
iter3_plot,0.004551
iter3_verifier,0.437223
iter3_process_counterexamples,0.024253
iter4_learner,13.06723
iter4_plot,0.004745
iter4_verifier,0.444512
iter4_process_counterexamples,0.023562
iter5_learner,13.06442
iter5_plot,0.004668
iter5_verifier,0.4365
iter5_process_counterexamples,0.023419
iter6_learner,13.071462
iter6_plot,0.00474
iter6_verifier,0.527977
iter6_process_counterexamples,0.023728
iter7_learner,13.088684
iter7_plot,0.005044
iter7_verifier,0.685432
iter7_process_counterexamples,0.023861
iter8_learner,13.077429
iter8_plot,0.004954
iter8_verifier,0.774592
iter8_process_counterexamples,0.024336
iter9_learner,13.157776
iter9_plot,0.005169
iter9_verifier,0.701698
iter9_process_counterexamples,0.024421
iter10_learner,13.094652
iter10_plot,0.005074
iter10_verifier,0.759899
iter10_process_counterexamples,0.022993
iter11_learner,13.071005
iter11_plot,0.005104
iter11_verifier,49.72535
