iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.017669,[1.         0.96809953],44.0669,[1.         0.96809953],45.989475,,157.74934,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.706135,[1.        0.9654589],27.00821,[1.        0.9654589],40.772476,,140.13292,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,5.108449,[1.         0.99973345],14.356287,[1.         0.99973345],31.505735,,110.759735,
3,4.18529,[1.         0.90296847],6.7237806,[1.         0.90296847],4.9663553,,9.120742,,3.5276358,[1.         0.99943095],9.85955,[1.         0.99943095],25.986177,,91.8649,
4,3.231406,[1.       0.963284],5.2752295,[1.       0.963284],4.1713414,,8.14826,,2.9995792,[1.        0.9996957],8.135094,[1.        0.9996957],26.8327,,94.50817,
5,2.6083088,[0.9999676 1.       ],4.3147626,[0.9999676 1.       ],3.4123597,,6.805117,,3.182183,[1.         0.96917695],8.156386,[1.         0.96917695],30.429832,,106.51242,
6,2.0840101,[1.        0.9999923],3.5206807,[1.        0.9999923],2.9926946,,6.311127,,4.4394016,[1.         0.93673015],10.474979,[1.         0.93673015],39.471584,,136.34683,
7,1.2268484,[1.        0.9998504],2.1548798,[1.        0.9998504],1.9654794,,4.439591,,11.715906,[1.        0.8931029],23.455873,[1.        0.8931029],63.86975,,202.42679,
8,0.56068015,[1.         0.99998355],0.99709517,[1.         0.99998355],1.2912495,,3.2451527,,18.472733,[1.        0.8694795],37.669262,[1.        0.8694795],96.750145,,302.5201,
9,0.36490992,[0.99989295 1.        ],0.6616816,[0.99989295 1.        ],1.1978642,,3.2346873,,20.487814,[1.        0.8754715],41.399067,[1.        0.8754715],108.05085,,334.60196,
10,0.35273033,[1.         0.99997956],0.6213355,[1.         0.99997956],1.0897995,,2.9072592,,20.69295,[1.         0.86967444],41.79824,[1.         0.86967444],110.5863,,342.7801,
11,0.35537928,[0.999975 1.      ],0.6281942,[0.999975 1.      ],1.0583091,,2.8102362,,20.567167,[1.        0.8613257],41.471912,[1.        0.8613257],110.03847,,341.0074,
