,time [s]
initialize,0.003354
pretrain_policy,7.476784
initialize_CEGIS,0.177089
iter0_learner,4.242659
iter0_plot,0.092765
iter0_verifier,0.765983
iter0_process_counterexamples,0.025323
iter1_learner,11.378436
iter1_plot,0.004686
iter1_verifier,0.402321
iter1_process_counterexamples,0.02579
iter2_learner,10.212956
iter2_plot,0.004518
iter2_verifier,0.420608
iter2_process_counterexamples,0.023788
iter3_learner,10.403232
iter3_plot,0.0047
iter3_verifier,0.4258
iter3_process_counterexamples,0.025539
iter4_learner,10.39829
iter4_plot,0.004759
iter4_verifier,0.422618
iter4_process_counterexamples,0.023602
iter5_learner,10.39447
iter5_plot,0.00477
iter5_verifier,0.421273
iter5_process_counterexamples,0.023892
iter6_learner,10.415334
iter6_plot,0.00513
iter6_verifier,0.422412
iter6_process_counterexamples,0.023953
iter7_learner,10.40357
iter7_plot,0.004888
iter7_verifier,0.67453
iter7_process_counterexamples,0.022981
iter8_learner,10.367088
iter8_plot,0.004975
iter8_verifier,0.695994
iter8_process_counterexamples,0.023522
iter9_learner,10.43856
iter9_plot,0.005036
iter9_verifier,0.755996
iter9_process_counterexamples,0.023531
iter10_learner,10.465247
iter10_plot,0.005143
iter10_verifier,17.074217
iter10_process_counterexamples,0.040774
iter11_learner,10.513344
iter11_plot,0.005182
iter11_verifier,16.75541
iter11_process_counterexamples,0.031966
iter12_learner,10.525464
iter12_plot,0.005312
iter12_verifier,0.754098
iter12_process_counterexamples,0.024914
iter13_learner,10.503046
iter13_plot,0.005319
iter13_verifier,47.152718
