,time [s]
initialize,0.003201
pretrain_policy,7.609037
initialize_CEGIS,0.179141
iter0_learner,3.134584
iter0_plot,0.096151
iter0_verifier,0.783888
iter0_process_counterexamples,0.024717
iter1_learner,3.646991
iter1_plot,0.00484
iter1_verifier,0.399551
iter1_process_counterexamples,0.024426
iter2_learner,2.530257
iter2_plot,0.004617
iter2_verifier,0.36253
iter2_process_counterexamples,0.024782
iter3_learner,2.750364
iter3_plot,0.004774
iter3_verifier,0.359695
iter3_process_counterexamples,0.025506
iter4_learner,2.722791
iter4_plot,0.004663
iter4_verifier,0.600349
iter4_process_counterexamples,0.025322
iter5_learner,2.704324
iter5_plot,0.004891
iter5_verifier,0.421229
iter5_process_counterexamples,0.024319
iter6_learner,2.725074
iter6_plot,0.004823
iter6_verifier,0.527771
iter6_process_counterexamples,0.023721
iter7_learner,2.736826
iter7_plot,0.004938
iter7_verifier,0.493398
iter7_process_counterexamples,0.023368
iter8_learner,2.739039
iter8_plot,0.004967
iter8_verifier,0.701903
iter8_process_counterexamples,0.023673
iter9_learner,2.736285
iter9_plot,0.005054
iter9_verifier,0.865538
iter9_process_counterexamples,0.023976
iter10_learner,2.743594
iter10_plot,0.005292
iter10_verifier,0.777809
iter10_process_counterexamples,0.023419
iter11_learner,2.776227
iter11_plot,0.005165
iter11_verifier,53.184856
