,time [s]
initialize,0.003094
pretrain_policy,10.260637
initialize_CEGIS,0.235588
iter0_learner,13.142483
iter0_plot,0.256032
iter0_verifier,13.323082
iter0_process_counterexamples,0.047009
iter1_learner,81.61648
iter1_plot,0.004847
iter1_verifier,5.081104
iter1_process_counterexamples,0.0371
iter2_learner,79.25059
iter2_plot,0.004789
iter2_verifier,5.057679
iter2_process_counterexamples,0.036374
iter3_learner,80.47808
iter3_plot,0.00469
iter3_verifier,4.22553
iter3_process_counterexamples,0.035912
iter4_learner,80.54202
iter4_plot,0.004805
iter4_verifier,3.755125
iter4_process_counterexamples,0.035716
iter5_learner,81.15414
iter5_plot,0.004919
iter5_verifier,101.73689
iter5_process_counterexamples,0.039058
iter6_learner,81.607475
iter6_plot,0.005109
iter6_verifier,1018.18317
