,time [s]
initialize,0.00329
pretrain_policy,7.541258
initialize_CEGIS,0.169421
iter0_learner,4.701161
iter0_plot,0.093332
iter0_verifier,0.780746
iter0_process_counterexamples,0.023632
iter1_learner,14.454512
iter1_plot,0.00472
iter1_verifier,0.408429
iter1_process_counterexamples,0.024766
iter2_learner,13.184871
iter2_plot,0.004463
iter2_verifier,0.435368
iter2_process_counterexamples,0.025965
iter3_learner,13.371397
iter3_plot,0.004485
iter3_verifier,0.436099
iter3_process_counterexamples,0.025439
iter4_learner,13.354486
iter4_plot,0.004601
iter4_verifier,0.436866
iter4_process_counterexamples,0.026046
iter5_learner,13.401786
iter5_plot,0.00464
iter5_verifier,0.431637
iter5_process_counterexamples,0.023264
iter6_learner,13.493201
iter6_plot,0.004705
iter6_verifier,0.436795
iter6_process_counterexamples,0.023382
iter7_learner,13.544106
iter7_plot,0.005037
iter7_verifier,0.529812
iter7_process_counterexamples,0.023764
iter8_learner,13.552438
iter8_plot,0.0049
iter8_verifier,0.699624
iter8_process_counterexamples,0.024267
iter9_learner,13.55051
iter9_plot,0.004927
iter9_verifier,0.859183
iter9_process_counterexamples,0.104163
iter10_learner,13.43338
iter10_plot,0.005153
iter10_verifier,63.354267
