,time [s]
initialize,0.179595
pretrain_policy,24.162876
initialize_CEGIS,0.211559
iter0_learner,9.386421
iter0_plot,0.598128
iter0_verifier,10.425369
iter0_process_counterexamples,0.017607
iter1_learner,11.932298
iter1_plot,0.014279
iter1_verifier,0.887996
iter1_process_counterexamples,0.017845
iter2_learner,7.418669
iter2_plot,0.013859
iter2_verifier,0.910305
iter2_process_counterexamples,0.020038
iter3_learner,12.883728
iter3_plot,0.015065
iter3_verifier,0.888848
iter3_process_counterexamples,0.022511
iter4_learner,12.492278
iter4_plot,0.013778
iter4_verifier,0.884671
iter4_process_counterexamples,0.023709
iter5_learner,12.542768
iter5_plot,0.158227
iter5_verifier,0.920144
iter5_process_counterexamples,0.02294
iter6_learner,12.566068
iter6_plot,0.014461
iter6_verifier,0.815778
iter6_process_counterexamples,0.02287
iter7_learner,12.381999
iter7_plot,0.01417
iter7_verifier,1.513215
iter7_process_counterexamples,0.018873
iter8_learner,12.304054
iter8_plot,0.014872
iter8_verifier,14.03004
