,time [s]
initialize,0.003265
pretrain_policy,7.452996
initialize_CEGIS,0.166549
iter0_learner,4.180922
iter0_plot,0.093387
iter0_verifier,0.756055
iter0_process_counterexamples,0.025066
iter1_learner,11.24647
iter1_plot,0.004717
iter1_verifier,0.405117
iter1_process_counterexamples,0.025159
iter2_learner,10.05497
iter2_plot,0.00444
iter2_verifier,0.411353
iter2_process_counterexamples,0.023149
iter3_learner,10.244578
iter3_plot,0.004619
iter3_verifier,0.424757
iter3_process_counterexamples,0.02375
iter4_learner,10.248309
iter4_plot,0.004708
iter4_verifier,0.414912
iter4_process_counterexamples,0.023848
iter5_learner,10.295476
iter5_plot,0.004714
iter5_verifier,0.411655
iter5_process_counterexamples,0.023547
iter6_learner,10.30165
iter6_plot,0.004762
iter6_verifier,0.518693
iter6_process_counterexamples,0.023811
iter7_learner,10.348449
iter7_plot,0.004886
iter7_verifier,0.66611
iter7_process_counterexamples,0.023849
iter8_learner,10.334743
iter8_plot,0.005126
iter8_verifier,0.676026
iter8_process_counterexamples,0.023687
iter9_learner,10.322619
iter9_plot,0.005001
iter9_verifier,0.807112
iter9_process_counterexamples,0.023658
iter10_learner,10.298698
iter10_plot,0.005162
iter10_verifier,45.093384
