,time [s]
initialize,0.003411
pretrain_policy,7.544001
initialize_CEGIS,0.170267
iter0_learner,4.533699
iter0_plot,0.09468
iter0_verifier,0.779737
iter0_process_counterexamples,0.02422
iter1_learner,11.688414
iter1_plot,0.00479
iter1_verifier,0.401392
iter1_process_counterexamples,0.02505
iter2_learner,10.398653
iter2_plot,0.004504
iter2_verifier,0.423819
iter2_process_counterexamples,0.025174
iter3_learner,10.62881
iter3_plot,0.004591
iter3_verifier,0.428283
iter3_process_counterexamples,0.024479
iter4_learner,10.719487
iter4_plot,0.004809
iter4_verifier,0.424065
iter4_process_counterexamples,0.024048
iter5_learner,10.697203
iter5_plot,0.004827
iter5_verifier,0.426607
iter5_process_counterexamples,0.023886
iter6_learner,10.682922
iter6_plot,0.004926
iter6_verifier,0.528566
iter6_process_counterexamples,0.024517
iter7_learner,10.750796
iter7_plot,0.004913
iter7_verifier,0.714405
iter7_process_counterexamples,0.100877
iter8_learner,10.765136
iter8_plot,0.005027
iter8_verifier,0.688252
iter8_process_counterexamples,0.023992
iter9_learner,10.785225
iter9_plot,0.005065
iter9_verifier,0.871191
iter9_process_counterexamples,0.024147
iter10_learner,10.789718
iter10_plot,0.005437
iter10_verifier,0.79122
iter10_process_counterexamples,0.024249
iter11_learner,10.845903
iter11_plot,0.005163
iter11_verifier,42.537758
