iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,2.1173503,[1.        0.9999831 0.9990818],7.4528766,[1.        0.9999831 0.9990818],2.5409184,,9.980586,,50.1983,[1.        0.9759662 0.9999814],264.31213,[1.        0.9759662 0.9999814],163.4832,,1024.8778,
1,2.1173503,[1.        0.9999831 0.9990818],7.4528766,[1.        0.9999831 0.9990818],2.5409184,,9.980586,,17.910881,[0.9998752 0.999952  1.       ],84.94561,[0.9998752 0.999952  1.       ],105.59705,,671.89026,
2,2.1173503,[1.        0.9999831 0.9990818],7.4528766,[1.        0.9999831 0.9990818],2.5409184,,9.980586,,11.47634,[0.9997382  0.99973744 1.        ],48.07609,[0.9997382  0.99973744 1.        ],89.367134,,563.4351,
3,0.563781,[0.99989116 1.         0.9999716 ],2.1289213,[0.99989116 1.         0.9999716 ],1.6436373,,8.3523445,,8.545449,[1.        0.9998883 0.9997474],33.649235,[1.        0.9998883 0.9997474],80.097946,,506.68152,
4,0.47363928,[0.99996364 1.         0.99993783],1.623551,[0.99996364 1.         0.99993783],2.1099474,,10.959865,,7.4953713,[0.9997911 0.9996962 1.       ],26.948814,[0.9997911 0.9996962 1.       ],78.010735,,487.92386,
5,0.42291865,[0.9999577 1.        0.999772 ],1.3454653,[0.9999577 1.        0.999772 ],2.3902018,,12.416425,,6.5532894,[0.9997964  0.99986446 1.        ],21.677681,[0.9997964  0.99986446 1.        ],79.13226,,492.97507,
6,0.4485025,[1.         0.99997634 0.999794  ],1.3671709,[1.         0.99997634 0.999794  ],2.7413073,,14.149276,,6.0258884,[0.9997807  0.99975973 1.        ],18.39883,[0.9997807  0.99975973 1.        ],82.67659,,515.3244,
7,0.5005246,[1.         0.9999792  0.99934095],1.4433645,[1.         0.9999792  0.99934095],3.4694335,,17.797882,,5.4575033,[1.        0.9999975 0.9958656],15.828907,[1.        0.9999975 0.9958656],81.84223,,507.3085,
8,0.47322333,[0.9998884  1.         0.99950224],1.3189846,[0.9998884  1.         0.99950224],3.4792058,,17.749731,,5.452229,[1.         0.99938685 0.98903894],14.861073,[1.         0.99938685 0.98903894],88.25869,,546.3107,
