,time [s]
initialize,0.003457
pretrain_policy,7.920002
initialize_CEGIS,0.17569
iter0_learner,4.257588
iter0_plot,0.096685
iter0_verifier,0.822468
iter0_process_counterexamples,0.024166
iter1_learner,8.113333
iter1_plot,0.004681
iter1_verifier,0.441993
iter1_process_counterexamples,0.02533
iter2_learner,6.750865
iter2_plot,0.004646
iter2_verifier,0.458163
iter2_process_counterexamples,0.026078
iter3_learner,7.019504
iter3_plot,0.004738
iter3_verifier,0.453677
iter3_process_counterexamples,0.023906
iter4_learner,6.982872
iter4_plot,0.004973
iter4_verifier,0.452502
iter4_process_counterexamples,0.025288
iter5_learner,7.016556
iter5_plot,0.004792
iter5_verifier,0.447794
iter5_process_counterexamples,0.02377
iter6_learner,7.041842
iter6_plot,0.005081
iter6_verifier,0.566405
iter6_process_counterexamples,0.024118
iter7_learner,7.005773
iter7_plot,0.004921
iter7_verifier,1.066698
iter7_process_counterexamples,0.025919
iter8_learner,7.144133
iter8_plot,0.005044
iter8_verifier,0.820388
iter8_process_counterexamples,0.023957
iter9_learner,7.088688
iter9_plot,0.005219
iter9_verifier,0.857261
iter9_process_counterexamples,0.02467
iter10_learner,7.070819
iter10_plot,0.005185
iter10_verifier,0.788483
iter10_process_counterexamples,0.024985
iter11_learner,7.157894
iter11_plot,0.005291
iter11_verifier,48.946922
