,time [s]
initialize,0.18064
pretrain_policy,23.353401
initialize_CEGIS,0.036424
iter0_learner,9.721934
iter0_plot,0.330047
iter0_verifier,6.800027
iter0_process_counterexamples,0.016533
iter1_learner,11.612288
iter1_plot,0.013671
iter1_verifier,0.262938
iter1_process_counterexamples,0.01746
iter2_learner,7.337327
iter2_plot,0.013271
iter2_verifier,0.172874
iter2_process_counterexamples,0.019557
iter3_learner,12.14369
iter3_plot,0.013258
iter3_verifier,0.179525
iter3_process_counterexamples,0.022941
iter4_learner,12.138421
iter4_plot,0.013332
iter4_verifier,0.178498
iter4_process_counterexamples,0.022227
iter5_learner,11.984825
iter5_plot,0.013512
iter5_verifier,0.175294
iter5_process_counterexamples,0.022099
iter6_learner,11.911498
iter6_plot,0.013744
iter6_verifier,0.184928
iter6_process_counterexamples,0.02301
iter7_learner,11.587246
iter7_plot,0.013892
iter7_verifier,31.367722
