,time [s]
initialize,0.003393
pretrain_policy,7.665438
initialize_CEGIS,0.179837
iter0_learner,5.244536
iter0_plot,0.094878
iter0_verifier,0.791998
iter0_process_counterexamples,0.026788
iter1_learner,14.488094
iter1_plot,0.004444
iter1_verifier,0.416274
iter1_process_counterexamples,0.024343
iter2_learner,13.016642
iter2_plot,0.004588
iter2_verifier,0.438533
iter2_process_counterexamples,0.02421
iter3_learner,13.347162
iter3_plot,0.00463
iter3_verifier,0.435977
iter3_process_counterexamples,0.025163
iter4_learner,13.193739
iter4_plot,0.00473
iter4_verifier,0.436848
iter4_process_counterexamples,0.024496
iter5_learner,13.315174
iter5_plot,0.004803
iter5_verifier,0.45065
iter5_process_counterexamples,0.024722
iter6_learner,13.284701
iter6_plot,0.004915
iter6_verifier,0.54775
iter6_process_counterexamples,0.02369
iter7_learner,13.278922
iter7_plot,0.005422
iter7_verifier,1.047038
iter7_process_counterexamples,0.023477
iter8_learner,13.233809
iter8_plot,0.005375
iter8_verifier,0.711141
iter8_process_counterexamples,0.025286
iter9_learner,13.267607
iter9_plot,0.005256
iter9_verifier,0.717257
iter9_process_counterexamples,0.024982
iter10_learner,13.290621
iter10_plot,0.005223
iter10_verifier,0.988336
iter10_process_counterexamples,0.023791
iter11_learner,13.301492
iter11_plot,0.005189
iter11_verifier,51.764362
