iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,3.9203026,[0.9993273 1.       ],8.432577,[0.9993273 1.       ],4.3378735,,9.99832,,16.452023,[1.        0.9581526],47.789818,[1.        0.9581526],49.619175,,169.34189,
1,3.9203026,[0.9993273 1.       ],8.432577,[0.9993273 1.       ],4.3378735,,9.99832,,22.190872,[0.99977386 1.        ],56.74254,[0.99977386 1.        ],78.0386,,253.92447,
2,3.9203026,[0.9993273 1.       ],8.432577,[0.9993273 1.       ],4.3378735,,9.99832,,22.977144,[1.        0.9992638],57.146385,[1.        0.9992638],88.37389,,286.51443,
3,4.6423273,[0.98413366 1.        ],9.95618,[0.98413366 1.        ],5.4340715,,12.546954,,24.459919,[1.        0.9999015],59.88467,[1.        0.9999015],92.30473,,296.04086,
4,5.165899,[0.9730614 1.       ],10.810851,[0.9730614 1.       ],6.2546554,,14.357967,,24.750345,[0.99945885 1.        ],60.33581,[0.99945885 1.        ],93.58207,,299.7629,
