,time [s]
initialize,0.003408
pretrain_policy,7.550879
initialize_CEGIS,0.176663
iter0_learner,3.168753
iter0_plot,0.093274
iter0_verifier,2.389898
iter0_process_counterexamples,0.026336
iter1_learner,3.914504
iter1_plot,0.00459
iter1_verifier,1.955618
iter1_process_counterexamples,0.026177
iter2_learner,2.771075
iter2_plot,0.004583
iter2_verifier,11.54638
