,time [s]
initialize,0.181662
pretrain_policy,24.098795
initialize_CEGIS,0.190052
iter0_learner,9.305716
iter0_plot,0.609707
iter0_verifier,10.221646
iter0_process_counterexamples,0.01912
iter1_learner,11.861446
iter1_plot,0.013743
iter1_verifier,0.939186
iter1_process_counterexamples,0.017237
iter2_learner,7.340287
iter2_plot,0.013489
iter2_verifier,0.882701
iter2_process_counterexamples,0.016174
iter3_learner,12.421131
iter3_plot,0.014991
iter3_verifier,0.884991
iter3_process_counterexamples,0.018133
iter4_learner,12.144537
iter4_plot,0.013641
iter4_verifier,0.900192
iter4_process_counterexamples,0.020002
iter5_learner,12.10166
iter5_plot,0.163746
iter5_verifier,0.888273
iter5_process_counterexamples,0.019351
iter6_learner,12.099633
iter6_plot,0.01413
iter6_verifier,0.931435
iter6_process_counterexamples,0.021941
iter7_learner,12.485171
iter7_plot,0.014315
iter7_verifier,1.460743
iter7_process_counterexamples,0.022528
iter8_learner,12.153862
iter8_plot,0.014382
iter8_verifier,13.636139
