,time [s]
initialize,0.003284
pretrain_policy,7.479327
initialize_CEGIS,0.178833
iter0_learner,3.193299
iter0_plot,0.094926
iter0_verifier,0.789702
iter0_process_counterexamples,0.02488
iter1_learner,3.782421
iter1_plot,0.004639
iter1_verifier,0.406516
iter1_process_counterexamples,0.024976
iter2_learner,2.670261
iter2_plot,0.004499
iter2_verifier,0.368643
iter2_process_counterexamples,0.024622
iter3_learner,2.875438
iter3_plot,0.004765
iter3_verifier,0.368343
iter3_process_counterexamples,0.0258
iter4_learner,2.824394
iter4_plot,0.004738
iter4_verifier,0.563061
iter4_process_counterexamples,0.024779
iter5_learner,2.83688
iter5_plot,0.004792
iter5_verifier,0.426844
iter5_process_counterexamples,0.024171
iter6_learner,2.860177
iter6_plot,0.004855
iter6_verifier,0.430975
iter6_process_counterexamples,0.023566
iter7_learner,2.85453
iter7_plot,0.004864
iter7_verifier,0.532178
iter7_process_counterexamples,0.023246
iter8_learner,2.885018
iter8_plot,0.004962
iter8_verifier,0.705394
iter8_process_counterexamples,0.024087
iter9_learner,2.900353
iter9_plot,0.005063
iter9_verifier,0.679457
iter9_process_counterexamples,0.023517
iter10_learner,2.873475
iter10_plot,0.005152
iter10_verifier,0.670281
iter10_process_counterexamples,0.023938
iter11_learner,2.886576
iter11_plot,0.005181
iter11_verifier,0.633338
iter11_process_counterexamples,0.097658
iter12_learner,2.886596
iter12_plot,0.005213
iter12_verifier,59.81681
