,time [s]
initialize,0.003382
pretrain_policy,7.59539
initialize_CEGIS,0.175347
iter0_learner,4.769892
iter0_plot,0.09478
iter0_verifier,0.793401
iter0_process_counterexamples,0.024578
iter1_learner,15.557598
iter1_plot,0.004717
iter1_verifier,0.409723
iter1_process_counterexamples,0.025539
iter2_learner,13.907648
iter2_plot,0.004517
iter2_verifier,0.432084
iter2_process_counterexamples,0.02602
iter3_learner,14.073592
iter3_plot,0.004551
iter3_verifier,0.433568
iter3_process_counterexamples,0.023903
iter4_learner,14.045441
iter4_plot,0.004673
iter4_verifier,0.431962
iter4_process_counterexamples,0.02405
iter5_learner,14.076755
iter5_plot,0.004763
iter5_verifier,0.435958
iter5_process_counterexamples,0.02374
iter6_learner,14.11959
iter6_plot,0.00475
iter6_verifier,0.427835
iter6_process_counterexamples,0.022978
iter7_learner,14.059608
iter7_plot,0.004744
iter7_verifier,0.680133
iter7_process_counterexamples,0.023861
iter8_learner,14.103928
iter8_plot,0.004847
iter8_verifier,0.701023
iter8_process_counterexamples,0.02316
iter9_learner,14.062648
iter9_plot,0.004972
iter9_verifier,0.838922
iter9_process_counterexamples,0.023635
iter10_learner,14.190538
iter10_plot,0.005069
iter10_verifier,0.857052
iter10_process_counterexamples,0.023629
iter11_learner,14.190717
iter11_plot,0.005371
iter11_verifier,55.1668
