,time [s]
initialize,0.003328
pretrain_policy,7.554124
initialize_CEGIS,0.180712
iter0_learner,2.919055
iter0_plot,0.0975
iter0_verifier,0.785956
iter0_process_counterexamples,0.025893
iter1_learner,3.585077
iter1_plot,0.004666
iter1_verifier,0.398454
iter1_process_counterexamples,0.024654
iter2_learner,2.557631
iter2_plot,0.004785
iter2_verifier,0.363348
iter2_process_counterexamples,0.024551
iter3_learner,2.773807
iter3_plot,0.0048
iter3_verifier,0.363812
iter3_process_counterexamples,0.024833
iter4_learner,2.733794
iter4_plot,0.004643
iter4_verifier,0.447098
iter4_process_counterexamples,0.023886
iter5_learner,2.746861
iter5_plot,0.004814
iter5_verifier,0.421388
iter5_process_counterexamples,0.024469
iter6_learner,2.746618
iter6_plot,0.004882
iter6_verifier,0.423873
iter6_process_counterexamples,0.02462
iter7_learner,2.744845
iter7_plot,0.004856
iter7_verifier,0.523319
iter7_process_counterexamples,0.024625
iter8_learner,2.757918
iter8_plot,0.004921
iter8_verifier,0.709191
iter8_process_counterexamples,0.024265
iter9_learner,2.752031
iter9_plot,0.005046
iter9_verifier,0.682851
iter9_process_counterexamples,0.024672
iter10_learner,2.786675
iter10_plot,0.00516
iter10_verifier,0.668024
iter10_process_counterexamples,0.024509
iter11_learner,2.778235
iter11_plot,0.00519
iter11_verifier,0.831094
iter11_process_counterexamples,0.023981
iter12_learner,2.815075
iter12_plot,0.005486
iter12_verifier,48.86725
