,time [s]
initialize,0.003257
pretrain_policy,7.628019
initialize_CEGIS,0.176085
iter0_learner,4.276711
iter0_plot,0.093498
iter0_verifier,0.788286
iter0_process_counterexamples,0.023599
iter1_learner,11.026101
iter1_plot,0.004834
iter1_verifier,0.409667
iter1_process_counterexamples,0.02548
iter2_learner,9.834553
iter2_plot,0.004601
iter2_verifier,0.434297
iter2_process_counterexamples,0.022763
iter3_learner,10.095773
iter3_plot,0.004649
iter3_verifier,0.431326
iter3_process_counterexamples,0.02365
iter4_learner,10.140636
iter4_plot,0.004762
iter4_verifier,0.431899
iter4_process_counterexamples,0.024517
iter5_learner,10.136099
iter5_plot,0.004862
iter5_verifier,0.438275
iter5_process_counterexamples,0.023333
iter6_learner,10.108189
iter6_plot,0.0049
iter6_verifier,0.495817
iter6_process_counterexamples,0.023134
iter7_learner,10.26286
iter7_plot,0.004926
iter7_verifier,0.706436
iter7_process_counterexamples,0.023899
iter8_learner,10.345234
iter8_plot,0.004978
iter8_verifier,0.688436
iter8_process_counterexamples,0.023613
iter9_learner,10.320435
iter9_plot,0.005076
iter9_verifier,0.675001
iter9_process_counterexamples,0.101437
iter10_learner,10.342238
iter10_plot,0.005155
iter10_verifier,0.764963
iter10_process_counterexamples,0.024848
iter11_learner,10.350479
iter11_plot,0.005495
iter11_verifier,47.117264
