,time [s]
initialize,0.003139
pretrain_policy,10.153625
initialize_CEGIS,0.240956
iter0_learner,12.966717
iter0_plot,0.256914
iter0_verifier,12.984267
iter0_process_counterexamples,0.124097
iter1_learner,79.80177
iter1_plot,0.004868
iter1_verifier,4.886367
iter1_process_counterexamples,0.031666
iter2_learner,78.66378
iter2_plot,0.00467
iter2_verifier,5.053429
iter2_process_counterexamples,0.030662
iter3_learner,79.49577
iter3_plot,0.004764
iter3_verifier,3.963886
iter3_process_counterexamples,0.029614
iter4_learner,79.74126
iter4_plot,0.004882
iter4_verifier,3.608297
iter4_process_counterexamples,0.029858
iter5_learner,79.79629
iter5_plot,0.004772
iter5_verifier,3.605796
iter5_process_counterexamples,0.030524
iter6_learner,81.21106
iter6_plot,0.00482
iter6_verifier,959.3311
