iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,15.020043,[1.         0.96765995],44.11962,[1.         0.96765995],46.065952,,157.97043,
1,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,9.729033,[1.         0.96528894],27.039879,[1.         0.96528894],41.74936,,143.83472,
2,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,5.0588946,[1.         0.99923855],14.241213,[1.         0.99923855],31.487556,,110.877,
3,4.0809317,[1.        0.8871755],6.5266175,[1.        0.8871755],4.928217,,9.146162,,3.579878,[1.        0.9998579],9.98567,[1.        0.9998579],26.309547,,92.49053,
4,3.1075864,[1.        0.9510174],5.0527434,[1.        0.9510174],3.9937062,,7.7956576,,3.1704104,[1.        0.9984911],8.564346,[1.        0.9984911],28.068754,,99.1767,
5,2.5136883,[1.         0.99853945],4.1421294,[1.         0.99853945],3.4565423,,7.0559683,,3.3620768,[1.         0.97042805],8.409993,[1.         0.97042805],31.576887,,110.42101,
6,1.933352,[1.       0.999862],3.2613225,[1.       0.999862],2.6874187,,5.6081357,,5.4696283,[1.        0.9248286],11.776656,[1.        0.9248286],43.163364,,144.62474,
7,1.0863051,[0.99998415 1.        ],1.9210202,[0.99998415 1.        ],1.8520045,,4.284042,,14.8308115,[1.        0.9076348],30.203903,[1.        0.9076348],74.995575,,237.84079,
8,0.5655857,[1.        0.9998441],1.0035037,[1.        0.9998441],1.1471643,,2.8024068,,19.026814,[1.        0.8946626],39.304016,[1.        0.8946626],100.168724,,311.75955,
9,0.32977268,[0.9999723 1.       ],0.6061972,[0.9999723 1.       ],0.91143715,,2.395426,,20.264267,[1.       0.908693],41.295963,[1.       0.908693],109.63126,,337.87418,
10,0.33784306,[1.        0.9999419],0.604727,[1.        0.9999419],0.9720811,,2.557789,,20.137484,[1.        0.8958649],41.21938,[1.        0.8958649],109.63396,,338.5377,
11,0.35974768,[1.         0.99999225],0.6405924,[1.         0.99999225],0.9702089,,2.5286434,,20.294188,[1.         0.89033943],41.48732,[1.         0.89033943],111.7759,,346.1108,
