,time [s]
initialize,0.003658
pretrain_policy,8.162568
initialize_CEGIS,0.255715
iter0_learner,5.483985
iter0_plot,0.218476
iter0_verifier,1.390064
iter0_process_counterexamples,0.025319
iter1_learner,20.46019
iter1_plot,0.004937
iter1_verifier,1.144828
iter1_process_counterexamples,0.029303
iter2_learner,19.06536
iter2_plot,0.005214
iter2_verifier,1.116588
iter2_process_counterexamples,0.110993
iter3_learner,19.555128
iter3_plot,0.004999
iter3_verifier,1.224792
iter3_process_counterexamples,0.028846
iter4_learner,19.591988
iter4_plot,0.005319
iter4_verifier,95.675354
