,time [s]
initialize,0.182791
pretrain_policy,23.197224
initialize_CEGIS,0.036487
iter0_learner,8.968307
iter0_plot,0.31998
iter0_verifier,9.57783
iter0_process_counterexamples,0.019089
iter1_learner,11.761528
iter1_plot,0.013631
iter1_verifier,0.895547
iter1_process_counterexamples,0.01781
iter2_learner,7.457748
iter2_plot,0.013608
iter2_verifier,1.146966
iter2_process_counterexamples,0.021071
iter3_learner,12.584657
iter3_plot,0.013335
iter3_verifier,1.080807
iter3_process_counterexamples,0.024048
iter4_learner,12.588694
iter4_plot,0.013609
iter4_verifier,1.492169
iter4_process_counterexamples,0.024249
iter5_learner,12.545753
iter5_plot,0.013835
iter5_verifier,1.226455
iter5_process_counterexamples,0.018374
iter6_learner,11.995412
iter6_plot,0.013812
iter6_verifier,44.49296
