,time [s]
initialize,0.003376
pretrain_policy,7.593785
initialize_CEGIS,0.172137
iter0_learner,5.063648
iter0_plot,0.096699
iter0_verifier,0.796806
iter0_process_counterexamples,0.024898
iter1_learner,14.488119
iter1_plot,0.004552
iter1_verifier,0.419429
iter1_process_counterexamples,0.024113
iter2_learner,13.080303
iter2_plot,0.004598
iter2_verifier,0.441233
iter2_process_counterexamples,0.025236
iter3_learner,13.30769
iter3_plot,0.004748
iter3_verifier,0.439193
iter3_process_counterexamples,0.024811
iter4_learner,13.288075
iter4_plot,0.004812
iter4_verifier,0.439839
iter4_process_counterexamples,0.025556
iter5_learner,13.262231
iter5_plot,0.004742
iter5_verifier,0.437407
iter5_process_counterexamples,0.024878
iter6_learner,13.257263
iter6_plot,0.004779
iter6_verifier,0.440675
iter6_process_counterexamples,0.024729
iter7_learner,13.309113
iter7_plot,0.005032
iter7_verifier,0.541184
iter7_process_counterexamples,0.024134
iter8_learner,13.282138
iter8_plot,0.005166
iter8_verifier,0.713731
iter8_process_counterexamples,0.023761
iter9_learner,13.345752
iter9_plot,0.005309
iter9_verifier,0.779906
iter9_process_counterexamples,0.025986
iter10_learner,13.389959
iter10_plot,0.005166
iter10_verifier,64.800545
iter10_process_counterexamples,0.037171
iter11_learner,13.476421
iter11_plot,0.00535
iter11_verifier,60.338535
