,time [s]
initialize,0.003236
pretrain_policy,10.110287
initialize_CEGIS,0.173683
iter0_learner,4.090437
iter0_plot,0.110796
iter0_verifier,3.895818
iter0_process_counterexamples,0.041795
iter1_learner,4.822078
iter1_plot,0.004691
iter1_verifier,4.219364
iter1_process_counterexamples,0.035733
iter2_learner,3.377
iter2_plot,0.004583
iter2_verifier,4.220152
iter2_process_counterexamples,0.032717
iter3_learner,3.680662
iter3_plot,0.004751
iter3_verifier,4.239598
iter3_process_counterexamples,0.031189
iter4_learner,3.645089
iter4_plot,0.004669
iter4_verifier,4.101198
iter4_process_counterexamples,0.030711
iter5_learner,3.733938
iter5_plot,0.004856
iter5_verifier,4.29257
iter5_process_counterexamples,0.031345
iter6_learner,3.732879
iter6_plot,0.0049
iter6_verifier,4.297395
iter6_process_counterexamples,0.03166
iter7_learner,3.717824
iter7_plot,0.004937
iter7_verifier,4.430668
iter7_process_counterexamples,0.029818
iter8_learner,3.772367
iter8_plot,0.005427
iter8_verifier,1467.0363
iter8_process_counterexamples,0.030607
iter9_learner,4.114341
iter9_plot,0.005048
