iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.017887,[1.         0.96841747],44.055813,[1.         0.96841747],46.04062,,157.93904,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.692859,[1.         0.96595824],27.015907,[1.         0.96595824],40.982376,,141.26146,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,5.058978,[1.        0.9990846],14.267523,[1.        0.9990846],31.7136,,111.74704,
3,4.175263,[1.        0.9037219],6.704724,[1.        0.9037219],4.9751225,,9.1544895,,3.521296,[1.         0.99940276],9.828794,[1.         0.99940276],26.319056,,92.75711,
4,3.1569633,[1.        0.9685236],5.1764345,[1.        0.9685236],4.123573,,8.1251545,,3.082742,[1.         0.99918336],8.320816,[1.         0.99918336],27.267677,,96.13134,
5,2.548142,[0.99996513 1.        ],4.234589,[0.99996513 1.        ],3.39147,,6.838136,,3.5482576,[1.         0.97743446],8.880862,[1.         0.97743446],31.370352,,109.732666,
6,2.0371296,[1.         0.99995077],3.4524562,[1.         0.99995077],2.9952466,,6.389316,,5.1240163,[1.        0.9444547],12.020237,[1.        0.9444547],41.64117,,142.85127,
7,1.1463839,[0.99988645 1.        ],2.0140631,[0.99988645 1.        ],1.9444281,,4.479565,,12.395058,[1.         0.90386844],24.347729,[1.         0.90386844],65.55291,,205.15736,
8,0.41178966,[1.       0.999922],0.78488296,[1.       0.999922],1.4003495,,3.828898,,19.028893,[1.         0.87000453],38.874508,[1.         0.87000453],94.16377,,290.05603,
9,0.3552879,[1.        0.9998895],0.6504933,[1.        0.9998895],1.2544051,,3.4363477,,20.214005,[1.         0.86267143],41.59101,[1.         0.86267143],100.303,,308.1968,
10,0.38877058,[1.        0.9949436],0.69177693,[1.        0.9949436],1.1439799,,3.0280063,,20.401236,[1.         0.84965616],41.782272,[1.         0.84965616],100.35511,,307.81644,
11,0.3457425,[0.9995613 1.       ],0.63000995,[0.9995613 1.       ],1.2297875,,3.3890316,,20.471697,[1.         0.85382783],42.05146,[1.         0.85382783],102.45456,,314.59842,
