,time [s]
initialize,0.00343
pretrain_policy,7.515282
initialize_CEGIS,0.185612
iter0_learner,3.142468
iter0_plot,0.094919
iter0_verifier,0.793516
iter0_process_counterexamples,0.024632
iter1_learner,3.658678
iter1_plot,0.004771
iter1_verifier,0.412279
iter1_process_counterexamples,0.025263
iter2_learner,2.496527
iter2_plot,0.004599
iter2_verifier,0.519429
iter2_process_counterexamples,0.024442
iter3_learner,2.710797
iter3_plot,0.004718
iter3_verifier,0.374688
iter3_process_counterexamples,0.024569
iter4_learner,2.670291
iter4_plot,0.004696
iter4_verifier,0.432697
iter4_process_counterexamples,0.024346
iter5_learner,2.681975
iter5_plot,0.004713
iter5_verifier,0.43175
iter5_process_counterexamples,0.023772
iter6_learner,2.694274
iter6_plot,0.004983
iter6_verifier,0.435091
iter6_process_counterexamples,0.023923
iter7_learner,2.673016
iter7_plot,0.004878
iter7_verifier,0.533821
iter7_process_counterexamples,0.023643
iter8_learner,2.715673
iter8_plot,0.004975
iter8_verifier,0.692734
iter8_process_counterexamples,0.023992
iter9_learner,2.746499
iter9_plot,0.005064
iter9_verifier,0.693319
iter9_process_counterexamples,0.024104
iter10_learner,2.720215
iter10_plot,0.00512
iter10_verifier,0.676858
iter10_process_counterexamples,0.097219
iter11_learner,2.73679
iter11_plot,0.005306
iter11_verifier,0.684555
iter11_process_counterexamples,0.024109
iter12_learner,2.801986
iter12_plot,0.00542
iter12_verifier,51.940388
