iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.016346,[1.        0.9680859],44.063248,[1.        0.9680859],45.991295,,157.7345,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.706174,[1.       0.966647],27.000776,[1.       0.966647],40.930534,,140.96341,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,5.0315523,[1.        0.9992287],14.183471,[1.        0.9992287],31.416273,,110.70324,
3,4.1700053,[1.        0.9039651],6.695703,[1.        0.9039651],4.9754486,,9.1603565,,3.421583,[1.        0.9996732],9.58152,[1.        0.9996732],25.704435,,91.14345,
4,3.124444,[1.         0.96991605],5.1314206,[1.         0.96991605],4.0955133,,8.09157,,3.0176158,[1.        0.9989378],8.16325,[1.        0.9989378],26.713617,,94.32807,
5,2.525012,[1.         0.99997735],4.202151,[1.         0.99997735],3.3657696,,6.7970524,,3.4186468,[1.         0.97795904],8.542285,[1.         0.97795904],30.260405,,105.80564,
6,2.0251498,[1.        0.9999849],3.4344072,[1.        0.9999849],2.9662201,,6.320687,,4.9011135,[1.        0.9522019],11.578251,[1.        0.9522019],39.933308,,137.24945,
7,1.1302266,[1.        0.9999875],1.9945345,[1.        0.9999875],1.9168962,,4.42352,,12.677469,[1.       0.905977],26.234447,[1.       0.905977],68.36085,,217.34343,
8,0.50981045,[1.        0.9999532],0.8984205,[1.        0.9999532],1.2517608,,3.1840422,,18.608204,[1.        0.8832212],38.27441,[1.        0.8832212],106.182365,,331.9065,
9,0.37154445,[1.         0.99990994],0.66048974,[1.         0.99990994],1.1618563,,3.1031883,,20.254944,[1.        0.8842269],41.47233,[1.        0.8842269],116.330345,,363.88437,
10,0.34857282,[1.        0.9999819],0.60423094,[1.        0.9999819],1.1012442,,2.9379423,,20.687914,[1.         0.88385355],42.222282,[1.         0.88385355],119.857666,,374.76605,
11,0.3530421,[1.        0.9999955],0.6154486,[1.        0.9999955],1.0398126,,2.7547097,,20.397924,[1.        0.8776965],41.486946,[1.        0.8776965],119.604225,,375.2221,
