,time [s]
initialize,0.003328
pretrain_policy,7.525453
initialize_CEGIS,0.1796
iter0_learner,2.99943
iter0_plot,0.094447
iter0_verifier,0.814614
iter0_process_counterexamples,0.023586
iter1_learner,3.633623
iter1_plot,0.004688
iter1_verifier,0.40984
iter1_process_counterexamples,0.02549
iter2_learner,2.585576
iter2_plot,0.004626
iter2_verifier,0.373534
iter2_process_counterexamples,0.024377
iter3_learner,2.780253
iter3_plot,0.00464
iter3_verifier,0.380974
iter3_process_counterexamples,0.025047
iter4_learner,2.746736
iter4_plot,0.004734
iter4_verifier,0.539525
iter4_process_counterexamples,0.023627
iter5_learner,2.761278
iter5_plot,0.004749
iter5_verifier,0.432083
iter5_process_counterexamples,0.024101
iter6_learner,2.762228
iter6_plot,0.004831
iter6_verifier,0.437973
iter6_process_counterexamples,0.024719
iter7_learner,2.79876
iter7_plot,0.004923
iter7_verifier,0.435575
iter7_process_counterexamples,0.024382
iter8_learner,2.791368
iter8_plot,0.004928
iter8_verifier,0.537144
iter8_process_counterexamples,0.02443
iter9_learner,2.827028
iter9_plot,0.005034
iter9_verifier,0.695324
iter9_process_counterexamples,0.024362
iter10_learner,2.842725
iter10_plot,0.00519
iter10_verifier,0.810267
iter10_process_counterexamples,0.027012
iter11_learner,2.897418
iter11_plot,0.00517
iter11_verifier,18.048798
iter11_process_counterexamples,0.032528
iter12_learner,2.834902
iter12_plot,0.005269
iter12_verifier,55.659985
