,time [s]
initialize,0.003361
pretrain_policy,7.651197
initialize_CEGIS,0.241506
iter0_learner,3.508712
iter0_plot,0.209496
iter0_verifier,1.376878
iter0_process_counterexamples,0.023307
iter1_learner,4.130772
iter1_plot,0.004666
iter1_verifier,0.958024
iter1_process_counterexamples,0.025835
iter2_learner,2.911299
iter2_plot,0.004714
iter2_verifier,1.062214
iter2_process_counterexamples,0.024469
iter3_learner,3.280448
iter3_plot,0.004899
iter3_verifier,1.055947
iter3_process_counterexamples,0.025263
iter4_learner,3.103922
iter4_plot,0.004764
iter4_verifier,1.09469
iter4_process_counterexamples,0.02487
iter5_learner,3.122032
iter5_plot,0.004936
iter5_verifier,28.941635
iter5_process_counterexamples,0.045086
iter6_learner,3.183477
iter6_plot,0.004896
iter6_verifier,30.73722
iter6_process_counterexamples,0.046547
iter7_learner,3.172124
iter7_plot,0.007514
iter7_verifier,131.5883
