iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,15.007821,[1.        0.9677963],44.08903,[1.        0.9677963],46.05159,,157.92755,
1,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,9.68663,[1.         0.96530765],27.021168,[1.         0.96530765],41.757687,,144.08882,
2,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,4.953451,[0.99996454 1.        ],14.011616,[0.99996454 1.        ],31.346687,,110.71118,
3,4.0969925,[1.        0.8866022],6.5484443,[1.        0.8866022],4.965384,,9.231285,,3.477972,[1.        0.9997717],9.712121,[1.        0.9997717],26.125166,,92.494606,
4,3.0882218,[1.         0.95178443],5.0285296,[1.         0.95178443],4.034245,,7.95087,,3.0939348,[1.        0.9995764],8.352242,[1.        0.9995764],27.778765,,98.07761,
5,2.4518733,[0.99993145 1.        ],4.056995,[0.99993145 1.        ],3.2187288,,6.4614635,,3.7187963,[1.        0.9814637],9.090284,[1.        0.9814637],32.23832,,112.19627,
6,1.9218267,[1.        0.9999015],3.2474647,[1.        0.9999015],2.8408153,,6.094733,,5.9398065,[1.        0.9488308],13.697722,[1.        0.9488308],44.220158,,150.42348,
7,0.96358186,[0.9999757 1.       ],1.7173196,[0.9999757 1.       ],1.6034787,,3.7107892,,14.6855345,[1.         0.90858704],30.727232,[1.         0.90858704],79.98825,,254.76778,
8,0.441711,[0.9999965 1.       ],0.82987744,[0.9999965 1.       ],1.0465158,,2.6925614,,20.056322,[1.        0.8986809],40.69763,[1.        0.8986809],112.809006,,352.57376,
9,0.37845588,[1.         0.99996173],0.6931388,[1.         0.99996173],0.99741274,,2.598422,,21.002861,[1.        0.9014637],42.54221,[1.        0.9014637],120.24601,,375.2497,
10,0.35036358,[1.         0.99982655],0.6366812,[1.         0.99982655],0.96628827,,2.5383155,,20.790886,[1.         0.90311754],42.089344,[1.         0.90311754],119.98525,,374.7232,
11,0.34286642,[1.        0.9998906],0.61467844,[1.        0.9998906],1.0029076,,2.654124,,20.501001,[1.        0.9033971],41.66494,[1.        0.9033971],120.4409,,376.80045,
12,0.3581575,[0.9999962 1.       ],0.64559346,[0.9999962 1.       ],1.0033412,,2.6451843,,20.915903,[1.         0.89238364],42.24022,[1.         0.89238364],123.00402,,385.22244,
