,time [s]
initialize,0.00343
pretrain_policy,7.575809
initialize_CEGIS,0.16923
iter0_learner,4.62768
iter0_plot,0.094459
iter0_verifier,0.767753
iter0_process_counterexamples,0.023842
iter1_learner,11.312508
iter1_plot,0.004538
iter1_verifier,0.550729
iter1_process_counterexamples,0.026055
iter2_learner,9.929675
iter2_plot,0.004586
iter2_verifier,0.422259
iter2_process_counterexamples,0.024786
iter3_learner,10.16759
iter3_plot,0.004581
iter3_verifier,0.426135
iter3_process_counterexamples,0.024329
iter4_learner,10.12793
iter4_plot,0.004667
iter4_verifier,0.424055
iter4_process_counterexamples,0.024895
iter5_learner,10.188532
iter5_plot,0.004786
iter5_verifier,0.426133
iter5_process_counterexamples,0.023749
iter6_learner,10.157275
iter6_plot,0.004825
iter6_verifier,0.421813
iter6_process_counterexamples,0.022925
iter7_learner,10.141968
iter7_plot,0.004926
iter7_verifier,0.524461
iter7_process_counterexamples,0.023044
iter8_learner,10.127202
iter8_plot,0.005095
iter8_verifier,0.777589
iter8_process_counterexamples,0.023355
iter9_learner,10.117475
iter9_plot,0.005079
iter9_verifier,0.67745
iter9_process_counterexamples,0.023535
iter10_learner,10.217854
iter10_plot,0.005247
iter10_verifier,62.088215
