,time [s]
initialize,0.003398
pretrain_policy,7.523583
initialize_CEGIS,0.177942
iter0_learner,3.122237
iter0_plot,0.09368
iter0_verifier,0.779767
iter0_process_counterexamples,0.024297
iter1_learner,3.626273
iter1_plot,0.004812
iter1_verifier,0.411259
iter1_process_counterexamples,0.025217
iter2_learner,2.564382
iter2_plot,0.004572
iter2_verifier,0.591946
iter2_process_counterexamples,0.033084
iter3_learner,2.714895
iter3_plot,0.004603
iter3_verifier,0.447302
iter3_process_counterexamples,0.023247
iter4_learner,2.689201
iter4_plot,0.004778
iter4_verifier,0.431614
iter4_process_counterexamples,0.024646
iter5_learner,2.69151
iter5_plot,0.004729
iter5_verifier,0.432736
iter5_process_counterexamples,0.023588
iter6_learner,2.848913
iter6_plot,0.004793
iter6_verifier,0.43491
iter6_process_counterexamples,0.023551
iter7_learner,2.727697
iter7_plot,0.004994
iter7_verifier,0.525653
iter7_process_counterexamples,0.023392
iter8_learner,2.740359
iter8_plot,0.00498
iter8_verifier,0.683684
iter8_process_counterexamples,0.023051
iter9_learner,2.755673
iter9_plot,0.005117
iter9_verifier,0.831215
iter9_process_counterexamples,0.023782
iter10_learner,2.795429
iter10_plot,0.007749
iter10_verifier,21.147427
iter10_process_counterexamples,0.041274
iter11_learner,2.84077
iter11_plot,0.005305
iter11_verifier,0.687896
iter11_process_counterexamples,0.023985
iter12_learner,2.806425
iter12_plot,0.00553
iter12_verifier,44.247505
