,time [s]
initialize,0.003427
pretrain_policy,7.716997
initialize_CEGIS,0.173155
iter0_learner,4.217933
iter0_plot,0.097498
iter0_verifier,0.803762
iter0_process_counterexamples,0.025695
iter1_learner,8.029741
iter1_plot,0.004675
iter1_verifier,0.42687
iter1_process_counterexamples,0.025508
iter2_learner,6.714918
iter2_plot,0.004793
iter2_verifier,0.450556
iter2_process_counterexamples,0.025484
iter3_learner,7.023404
iter3_plot,0.004816
iter3_verifier,0.459756
iter3_process_counterexamples,0.023901
iter4_learner,7.08339
iter4_plot,0.005094
iter4_verifier,0.456431
iter4_process_counterexamples,0.025581
iter5_learner,7.652151
iter5_plot,0.005156
iter5_verifier,0.491519
iter5_process_counterexamples,0.029084
iter6_learner,7.573402
iter6_plot,0.005162
iter6_verifier,0.612996
iter6_process_counterexamples,0.028595
iter7_learner,7.404455
iter7_plot,0.005354
iter7_verifier,0.756376
iter7_process_counterexamples,0.024378
iter8_learner,7.275543
iter8_plot,0.00534
iter8_verifier,0.826945
iter8_process_counterexamples,0.023432
iter9_learner,7.384773
iter9_plot,0.00538
iter9_verifier,0.786727
iter9_process_counterexamples,0.025395
iter10_learner,7.330209
iter10_plot,0.005266
iter10_verifier,53.012756
