iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,15.064132,[1.         0.96742564],44.1415,[1.         0.96742564],46.059586,,157.9195,
1,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,9.702902,[1.        0.9651496],27.021214,[1.        0.9651496],41.837105,,144.05812,
2,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,5.004697,[1.         0.99985033],14.13526,[1.         0.99985033],31.526949,,111.11813,
3,4.1006966,[1.        0.8860003],6.5560403,[1.        0.8860003],4.963254,,9.223565,,3.5680127,[1.        0.9991646],9.959957,[1.        0.9991646],26.666979,,93.955956,
4,3.0960784,[1.        0.9503611],5.0426803,[1.        0.9503611],4.0574913,,8.011544,,3.1393447,[1.        0.9981836],8.487898,[1.        0.9981836],28.228949,,99.815765,
5,2.4732804,[1.        0.9972602],4.0899806,[1.        0.9972602],3.2607188,,6.5556335,,3.7873533,[1.        0.9805178],9.21978,[1.        0.9805178],33.130424,,115.1715,
6,1.9221845,[0.9999959 1.       ],3.2486782,[0.9999959 1.       ],2.8515007,,6.124134,,6.0871587,[1.        0.9508447],14.017799,[1.        0.9508447],45.44547,,154.34473,
7,1.0292104,[1.         0.99990374],1.8125601,[1.         0.99990374],1.6834003,,3.85053,,15.369121,[1.        0.9054572],31.577587,[1.        0.9054572],72.56733,,225.57079,
8,0.45546684,[1.         0.99997544],0.7962568,[1.         0.99997544],1.1635219,,2.9730713,,18.875023,[1.        0.8874722],39.360786,[1.        0.8874722],93.34812,,286.16388,
9,0.31730315,[0.9999743 1.       ],0.57170814,[0.9999743 1.       ],0.9773867,,2.6047552,,20.372183,[1.         0.89917666],41.88888,[1.         0.89917666],103.97657,,317.48587,
10,0.3415213,[1.         0.99990445],0.59233975,[1.         0.99990445],1.0237678,,2.6938593,,20.175817,[1.        0.8860781],41.68051,[1.        0.8860781],103.37672,,316.43478,
11,0.33459526,[1.         0.99989325],0.5797461,[1.         0.99989325],0.9913145,,2.6103468,,20.327341,[1.        0.8820455],41.962704,[1.        0.8820455],105.947624,,325.41544,
