,time [s]
initialize,0.003782
pretrain_policy,7.954645
initialize_CEGIS,0.179739
iter0_learner,4.286863
iter0_plot,0.096962
iter0_verifier,0.8084
iter0_process_counterexamples,0.025796
iter1_learner,7.543101
iter1_plot,0.004584
iter1_verifier,0.425932
iter1_process_counterexamples,0.025842
iter2_learner,6.177677
iter2_plot,0.004531
iter2_verifier,0.451892
iter2_process_counterexamples,0.025237
iter3_learner,6.407477
iter3_plot,0.004934
iter3_verifier,0.449894
iter3_process_counterexamples,0.026018
iter4_learner,6.369366
iter4_plot,0.004853
iter4_verifier,0.456212
iter4_process_counterexamples,0.023723
iter5_learner,6.446433
iter5_plot,0.00525
iter5_verifier,0.452885
iter5_process_counterexamples,0.027792
iter6_learner,6.547843
iter6_plot,0.005722
iter6_verifier,0.563692
iter6_process_counterexamples,0.025057
iter7_learner,6.509013
iter7_plot,0.005491
iter7_verifier,0.74266
iter7_process_counterexamples,0.02372
iter8_learner,6.590462
iter8_plot,0.005462
iter8_verifier,0.730283
iter8_process_counterexamples,0.104253
iter9_learner,6.561357
iter9_plot,0.005819
iter9_verifier,0.735778
iter9_process_counterexamples,0.026319
iter10_learner,6.551816
iter10_plot,0.005255
iter10_verifier,58.630283
