,time [s]
initialize,0.003279
pretrain_policy,10.231985
initialize_CEGIS,0.242217
iter0_learner,12.404964
iter0_plot,0.257427
iter0_verifier,13.347844
iter0_process_counterexamples,0.054275
iter1_learner,82.0815
iter1_plot,0.004868
iter1_verifier,5.098008
iter1_process_counterexamples,0.037733
iter2_learner,81.28992
iter2_plot,0.005217
iter2_verifier,4.960436
iter2_process_counterexamples,0.02999
iter3_learner,82.567024
iter3_plot,0.004785
iter3_verifier,4.177479
iter3_process_counterexamples,0.035972
iter4_learner,80.83478
iter4_plot,0.004845
iter4_verifier,3.778366
iter4_process_counterexamples,0.029309
iter5_learner,81.20352
iter5_plot,0.004883
iter5_verifier,3.80482
iter5_process_counterexamples,0.030475
iter6_learner,80.97283
iter6_plot,0.004991
iter6_verifier,1030.8973
