,info
start_date,2024-12-27_10-58-09
model,MyPendulum
layout,0
seed,1
ckpt,
algorithm,PPO_JAX
probability_bound,0.8
local_refinement,True
weighted_Lipschitz,True
cplip,True
split_lip,True
improved_softplus_lip,False
status,success
total_CEGIS_time,73.493026
verify_samples,19600
verify_samples_naive,0
