,time [s]
initialize,0.003492
pretrain_policy,7.982547
initialize_CEGIS,0.249481
iter0_learner,5.780548
iter0_plot,0.212932
iter0_verifier,1.350427
iter0_process_counterexamples,0.025179
iter1_learner,21.37665
iter1_plot,0.004816
iter1_verifier,1.122715
iter1_process_counterexamples,0.029154
iter2_learner,19.995993
iter2_plot,0.005109
iter2_verifier,1.218018
iter2_process_counterexamples,0.035035
iter3_learner,20.411066
iter3_plot,0.005789
iter3_verifier,30.47747
iter3_process_counterexamples,0.032377
iter4_learner,20.442665
iter4_plot,0.004928
iter4_verifier,30.463732
iter4_process_counterexamples,0.039771
iter5_learner,20.448488
iter5_plot,0.005159
iter5_verifier,116.083466
iter5_process_counterexamples,0.028588
iter6_learner,20.583477
iter6_plot,0.005078
iter6_verifier,159.86624
