,time [s]
initialize,0.003393
pretrain_policy,7.572926
initialize_CEGIS,0.179479
iter0_learner,2.885236
iter0_plot,0.095052
iter0_verifier,0.779247
iter0_process_counterexamples,0.023512
iter1_learner,3.567537
iter1_plot,0.004887
iter1_verifier,0.410135
iter1_process_counterexamples,0.023835
iter2_learner,2.578343
iter2_plot,0.004585
iter2_verifier,0.620679
iter2_process_counterexamples,0.024955
iter3_learner,2.812356
iter3_plot,0.004672
iter3_verifier,0.534279
iter3_process_counterexamples,0.023437
iter4_learner,2.780473
iter4_plot,0.004739
iter4_verifier,0.429089
iter4_process_counterexamples,0.026312
iter5_learner,2.745661
iter5_plot,0.004726
iter5_verifier,0.432065
iter5_process_counterexamples,0.023086
iter6_learner,2.76096
iter6_plot,0.00476
iter6_verifier,0.435581
iter6_process_counterexamples,0.023916
iter7_learner,2.790433
iter7_plot,0.00508
iter7_verifier,0.530733
iter7_process_counterexamples,0.023436
iter8_learner,2.788475
iter8_plot,0.004935
iter8_verifier,0.701294
iter8_process_counterexamples,0.023138
iter9_learner,2.842951
iter9_plot,0.007292
iter9_verifier,0.670128
iter9_process_counterexamples,0.023937
iter10_learner,2.910377
iter10_plot,0.005074
iter10_verifier,0.865794
iter10_process_counterexamples,0.023138
iter11_learner,2.900627
iter11_plot,0.005367
iter11_verifier,328.92456
