,time [s]
initialize,0.0034
pretrain_policy,10.285513
initialize_CEGIS,0.252598
iter0_learner,12.702586
iter0_plot,0.257455
iter0_verifier,13.29698
iter0_process_counterexamples,0.047571
iter1_learner,78.89266
iter1_plot,0.004728
iter1_verifier,4.98592
iter1_process_counterexamples,0.037648
iter2_learner,77.49083
iter2_plot,0.005226
iter2_verifier,4.696593
iter2_process_counterexamples,0.030967
iter3_learner,78.14551
iter3_plot,0.004655
iter3_verifier,3.754764
iter3_process_counterexamples,0.030183
iter4_learner,78.59691
iter4_plot,0.004685
iter4_verifier,3.601794
iter4_process_counterexamples,0.036269
iter5_learner,84.13496
iter5_plot,0.004796
iter5_verifier,3.55794
iter5_process_counterexamples,0.030576
iter6_learner,84.51002
iter6_plot,0.004963
iter6_verifier,1071.7198
