,time [s]
initialize,0.003552
pretrain_policy,10.109501
initialize_CEGIS,0.173342
iter0_learner,4.002573
iter0_plot,0.113647
iter0_verifier,3.881031
iter0_process_counterexamples,0.046877
iter1_learner,4.844912
iter1_plot,0.004664
iter1_verifier,4.117606
iter1_process_counterexamples,0.035423
iter2_learner,3.388723
iter2_plot,0.004582
iter2_verifier,4.071624
iter2_process_counterexamples,0.107903
iter3_learner,3.72984
iter3_plot,0.004837
iter3_verifier,4.440761
iter3_process_counterexamples,0.030872
iter4_learner,3.65857
iter4_plot,0.005329
iter4_verifier,4.217945
iter4_process_counterexamples,0.030073
iter5_learner,3.673149
iter5_plot,0.004907
iter5_verifier,4.329179
iter5_process_counterexamples,0.030877
iter6_learner,3.72136
iter6_plot,0.004935
iter6_verifier,4.45072
iter6_process_counterexamples,0.030606
iter7_learner,3.697583
iter7_plot,0.004902
iter7_verifier,141.3771
iter7_process_counterexamples,0.068915
iter8_learner,3.81411
iter8_plot,0.005277
iter8_verifier,1598.8909
