iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,15.004602,[1.        0.9679385],44.080505,[1.        0.9679385],46.02286,,157.88847,
1,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,9.750858,[1.        0.9652348],27.052622,[1.        0.9652348],42.13036,,145.21242,
2,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,5.0155544,[1.        0.9998758],14.125554,[1.        0.9998758],31.519136,,111.1618,
3,4.1037965,[1.       0.886852],6.5519485,[1.       0.886852],4.950192,,9.168222,,3.4611182,[1.        0.9997957],9.671234,[1.        0.9997957],25.905397,,91.305305,
4,3.106515,[1.        0.9516828],5.0440154,[1.        0.9516828],4.031883,,7.900294,,3.0082128,[1.         0.99981487],8.131429,[1.         0.99981487],27.782356,,98.45225,
5,2.4488876,[0.99998456 1.        ],4.0403147,[0.99998456 1.        ],3.419447,,7.031373,,3.204466,[1.         0.97270244],8.028238,[1.         0.97270244],31.47844,,110.66696,
6,1.8769199,[0.99998397 1.        ],3.1794555,[0.99998397 1.        ],2.6687925,,5.638899,,6.530114,[1.         0.92475075],12.7820015,[1.         0.92475075],45.85678,,149.53114,
7,1.0467061,[0.999901 1.      ],1.842643,[0.999901 1.      ],1.8046374,,4.182416,,15.322495,[1.         0.91186035],30.627064,[1.         0.91186035],78.20949,,245.56438,
8,0.5071422,[1.        0.9998927],0.89537793,[1.        0.9998927],1.0774217,,2.6589859,,19.225258,[1.         0.88259715],39.05815,[1.         0.88259715],103.46122,,317.37283,
9,0.30839586,[0.9999392 1.       ],0.558214,[0.9999392 1.       ],0.95492524,,2.550132,,20.836931,[1.        0.8880052],42.2835,[1.        0.8880052],117.018265,,355.48468,
10,0.3455168,[1.         0.99999684],0.6116234,[1.         0.99999684],1.0197477,,2.692886,,20.763992,[1.        0.8784412],42.204987,[1.        0.8784412],115.363106,,350.48615,
