,time [s]
initialize,0.180382
pretrain_policy,23.334412
initialize_CEGIS,0.03708
iter0_learner,9.863117
iter0_plot,0.329823
iter0_verifier,6.656322
iter0_process_counterexamples,0.01773
iter1_learner,11.76896
iter1_plot,0.013666
iter1_verifier,0.258398
iter1_process_counterexamples,0.01674
iter2_learner,7.310839
iter2_plot,0.013367
iter2_verifier,0.181736
iter2_process_counterexamples,0.018445
iter3_learner,11.635962
iter3_plot,0.013176
iter3_verifier,0.176465
iter3_process_counterexamples,0.020942
iter4_learner,11.546714
iter4_plot,0.013221
iter4_verifier,0.1702
iter4_process_counterexamples,0.020793
iter5_learner,11.526668
iter5_plot,0.013328
iter5_verifier,0.171833
iter5_process_counterexamples,0.020549
iter6_learner,11.563656
iter6_plot,0.013548
iter6_verifier,0.175911
iter6_process_counterexamples,0.021221
iter7_learner,11.527163
iter7_plot,0.013924
iter7_verifier,0.171775
iter7_process_counterexamples,0.020365
iter8_learner,11.49385
iter8_plot,0.014024
iter8_verifier,0.170758
iter8_process_counterexamples,0.020863
iter9_learner,11.451923
iter9_plot,0.014105
iter9_verifier,13.193656
iter9_process_counterexamples,0.033498
iter10_learner,12.059133
iter10_plot,0.014575
iter10_verifier,97.67707
