global_step,cegis_iteration,learner_epoch,batch,mesh_loss,total_loss,init_loss,unsafe_loss,decrease_loss,n_init_mean,n_unsafe_mean,n_target_mean,n_decrease_mean,n_decrease_min,n_decrease_max,valid_init_frac,valid_unsafe_frac,valid_target_frac,valid_decrease_frac,valid_decrease_centers
539,1,54,7,0.0045,0.7705482840538025,0.0,0.0,0.7705482840538025,0.7316937446594238,0.00933538842946291,0.8640273809432983,0.2158612608909607,0.0026614698581397533,0.8657689690589905,0.09090909361839294,1.0,0.22727273404598236,0.9522398114204407,225.0
540,1,55,0,0.0045,0.8150814175605774,0.0,0.0,0.8150814175605774,0.7639282941818237,0.008471714332699776,0.8523766994476318,0.20635758340358734,0.003163394518196583,0.8730196356773376,0.09090909361839294,1.0,0.1818181872367859,0.9670619368553162,226.0
541,1,55,1,0.0045,0.8614592552185059,0.0,0.0,0.8614592552185059,0.7703824639320374,0.008473971858620644,0.8483117818832397,0.24275940656661987,0.0009199245250783861,0.8674864768981934,0.09090909361839294,0.9545454978942871,0.13636364042758942,0.9519104361534119,243.0
542,1,55,2,0.0045,0.8742746710777283,0.0,0.0,0.8742746710777283,0.7599344253540039,0.005049616564065218,0.8498826026916504,0.22682225704193115,0.0014950758777558804,0.8691939115524292,0.09090909361839294,1.0,0.1818181872367859,0.9611330628395081,232.0
543,1,55,3,0.0045,0.776954174041748,0.015090793371200562,0.0,0.7618633508682251,0.7251250147819519,0.001979989232495427,0.8518532514572144,0.2335740625858307,0.0019837149884551764,0.8609535694122314,0.09090909361839294,1.0,0.09090909361839294,0.9598155617713928,242.0
544,1,55,4,0.0045,0.9178863763809204,0.0,0.0,0.9178863763809204,0.7928270101547241,0.006887773983180523,0.8467150926589966,0.22588561475276947,0.0015967515064403415,0.8717027902603149,0.09090909361839294,0.8181818723678589,0.09090909361839294,0.9644268751144409,246.0
545,1,55,5,0.0045,0.821661651134491,0.0,0.0,0.821661651134491,0.769072413444519,0.0074990177527070045,0.8573735952377319,0.2385745495557785,0.0021225204691290855,0.8630820512771606,0.09090909361839294,0.9090909361839294,0.1818181872367859,0.9489459991455078,236.0
546,1,55,6,0.0045,0.7835307121276855,0.05883846431970596,0.0,0.7246922254562378,0.7158887982368469,0.0019552414305508137,0.8653337955474854,0.2139986753463745,0.002531339880079031,0.8670095801353455,0.09090909361839294,1.0,0.22727273404598236,0.9608036875724792,238.0
547,1,55,7,0.0045,0.8759492039680481,0.0,0.0,0.8759492039680481,0.7831228375434875,0.003671869169920683,0.8414716720581055,0.20419715344905853,0.0020097186788916588,0.869189441204071,0.09090909361839294,1.0,0.1818181872367859,0.9660738110542297,239.0
548,1,56,0,0.0045,0.8083237409591675,0.024728648364543915,0.0,0.783595085144043,0.7514289021492004,0.009123995900154114,0.8472293019294739,0.23416437208652496,0.0031597462948411703,0.867590606212616,0.09090909361839294,1.0,0.1818181872367859,0.9604743123054504,234.0
549,1,56,1,0.0045,0.7990776300430298,0.0,0.0,0.7990776300430298,0.7692679762840271,0.008916106075048447,0.8518671989440918,0.20928126573562622,0.0035074418410658836,0.8686997294425964,0.09090909361839294,1.0,0.09090909361839294,0.95652174949646,233.0
550,1,56,2,0.0045,0.8768927454948425,0.02555346116423607,0.0,0.8513392806053162,0.7098658680915833,0.004541459027677774,0.8564488887786865,0.24067965149879456,0.0017951738554984331,0.8508015275001526,0.09090909361839294,1.0,0.09090909361839294,0.9634387493133545,243.0
551,1,56,3,0.0045,0.7995405197143555,0.0,0.0,0.7995405197143555,0.7526143789291382,0.007213270291686058,0.8450286388397217,0.22902490198612213,0.0023907767608761787,0.8647697567939758,0.09090909361839294,1.0,0.13636364042758942,0.9561923742294312,241.0
552,1,56,4,0.0045,0.7395865321159363,0.0,0.0,0.7395865321159363,0.7911670207977295,0.0036678030155599117,0.8489912748336792,0.21811439096927643,0.001434170757420361,0.8656234741210938,0.09090909361839294,0.9545454978942871,0.13636364042758942,0.948616623878479,240.0
553,1,56,5,0.0045,0.8818840980529785,0.06516964733600616,0.0,0.8167144656181335,0.7312986850738525,0.0034673011396080256,0.842631995677948,0.21815922856330872,0.0017316924640908837,0.8683029413223267,0.09090909361839294,1.0,0.13636364042758942,0.95652174949646,237.0
554,1,56,6,0.0045,0.7874406576156616,0.0,0.0,0.7874406576156616,0.7684752941131592,0.005770287476480007,0.8601669073104858,0.21817907691001892,0.0015684185782447457,0.8683082461357117,0.09090909361839294,0.9545454978942871,0.22727273404598236,0.9657444357872009,239.0
555,1,56,7,0.0045,0.7554959654808044,0.0227592084556818,0.0,0.7327367663383484,0.7365986704826355,0.004469095729291439,0.8568072319030762,0.20310015976428986,0.0010685608722269535,0.8617057204246521,0.09090909361839294,1.0,0.1818181872367859,0.9650856256484985,236.0
556,1,57,0,0.0045,0.85076504945755,0.0,0.0,0.85076504945755,0.7792407274246216,0.00545899011194706,0.8593575358390808,0.23301108181476593,0.001801196951419115,0.8664144277572632,0.09090909361839294,1.0,0.13636364042758942,0.9532279372215271,245.0
557,1,57,1,0.0045,0.8209978938102722,0.0,0.0,0.8209978938102722,0.765544593334198,0.008167016319930553,0.8521775007247925,0.22763897478580475,0.0012549770763143897,0.8736444711685181,0.09090909361839294,1.0,0.13636364042758942,0.950263500213623,244.0
558,1,57,2,0.0045,0.7655670046806335,0.0,0.0,0.7655670046806335,0.7714240550994873,0.0041814520955085754,0.8554866909980774,0.21238285303115845,0.0014821033691987395,0.8661940097808838,0.09090909361839294,1.0,0.22727273404598236,0.9552042484283447,238.0
559,1,57,3,0.0045,0.7470530867576599,0.0,0.0,0.7470530867576599,0.7545616626739502,0.0050897072069346905,0.8498522043228149,0.20291362702846527,0.0013605536660179496,0.8608853816986084,0.09090909361839294,1.0,0.13636364042758942,0.9611330628395081,238.0
560,1,57,4,0.0045,0.7199467420578003,0.0,0.0,0.7199467420578003,0.7574576139450073,0.0036495262756943703,0.8624849915504456,0.18794532120227814,0.001474461518228054,0.8678640723228455,0.09090909361839294,0.9090909361839294,0.1818181872367859,0.9637681245803833,229.0
561,1,57,5,0.0045,0.7149267792701721,0.0,0.0,0.7149267792701721,0.7711589336395264,0.00909727718681097,0.8538148999214172,0.2322070449590683,0.001980075379833579,0.8708174824714661,0.09090909361839294,1.0,0.09090909361839294,0.9552042484283447,245.0
562,1,57,6,0.0045,0.8448713421821594,0.02862362004816532,0.0,0.8162477016448975,0.707258403301239,0.002965702675282955,0.8558719158172607,0.1935577392578125,0.0013376623392105103,0.8638433814048767,0.09090909361839294,1.0,0.1818181872367859,0.9552042484283447,240.0
563,1,57,7,0.0045,0.7992613315582275,0.0,0.0,0.7992613315582275,0.752021312713623,0.003261303761973977,0.8470858335494995,0.22406592965126038,0.002195443492382765,0.8678493499755859,0.09090909361839294,1.0,0.22727273404598236,0.9677206873893738,244.0
564,1,58,0,0.0045,0.8383160829544067,0.019799910485744476,0.0,0.818516194820404,0.7843136787414551,0.0041106874123215675,0.8565348386764526,0.19907963275909424,0.0007466132519766688,0.8713734149932861,0.09090909361839294,1.0,0.13636364042758942,0.9650856256484985,236.0
565,1,58,1,0.0045,0.8193668723106384,0.0,0.0,0.8193668723106384,0.7553495168685913,0.0026014838367700577,0.8543006181716919,0.22618429362773895,0.0017223438480868936,0.8650107979774475,0.09090909361839294,1.0,0.09090909361839294,0.9624506235122681,243.0
566,1,58,2,0.0045,0.7158854007720947,0.0,0.0,0.7158854007720947,0.7992541790008545,0.0027674767188727856,0.8058997392654419,0.22633790969848633,0.0008427356369793415,0.865537166595459,0.09090909361839294,1.0,0.13636364042758942,0.9604743123054504,236.0
567,1,58,3,0.0045,0.7499095797538757,0.0,0.0,0.7499095797538757,0.7869744300842285,0.0018146319780498743,0.8462611436843872,0.2063860446214676,0.0010329196229577065,0.8641043305397034,0.09090909361839294,1.0,0.09090909361839294,0.9690382480621338,238.0
568,1,58,4,0.0045,0.8068753480911255,0.0,0.0,0.8068753480911255,0.7641083002090454,0.005583645310252905,0.821142852306366,0.2111920714378357,0.0018805831205099821,0.8648659586906433,0.09090909361839294,1.0,0.13636364042758942,0.9644268751144409,239.0
569,1,58,5,0.0045,0.7982844710350037,0.008112314157187939,0.0,0.7901721596717834,0.7656397819519043,0.005333453882485628,0.8504246473312378,0.22580203413963318,0.0033348349388688803,0.8741118907928467,0.09090909361839294,0.8636363744735718,0.22727273404598236,0.9598155617713928,241.0
570,1,58,6,0.0045,0.817667543888092,0.06197850778698921,0.0,0.7556890249252319,0.7412467002868652,0.005339194089174271,0.8580764532089233,0.21390694379806519,0.002097897930070758,0.8718999028205872,0.09090909361839294,1.0,0.09090909361839294,0.9561923742294312,238.0
571,1,58,7,0.0045,0.7189317345619202,0.0,0.0,0.7189317345619202,0.7514742612838745,0.00764578627422452,0.8628515005111694,0.2169380784034729,0.0031938429456204176,0.8710588216781616,0.09090909361839294,0.9545454978942871,0.13636364042758942,0.9505928754806519,247.0
572,1,59,0,0.0045,0.756641685962677,0.0,0.0,0.756641685962677,0.7745129466056824,0.007717289961874485,0.8604761362075806,0.21031241118907928,0.000977773917838931,0.8757447600364685,0.09090909361839294,1.0,0.13636364042758942,0.9548748731613159,240.0
573,1,59,1,0.0045,0.7636910080909729,0.0,0.0,0.7636910080909729,0.7803026437759399,0.0021872823126614094,0.8541169762611389,0.214250847697258,0.0025396975688636303,0.8737854361534119,0.09090909361839294,1.0,0.1818181872367859,0.9558629989624023,237.0
574,1,59,2,0.0045,0.7603955268859863,0.0,0.0,0.7603955268859863,0.7655274868011475,0.0028703189454972744,0.8631352186203003,0.2034476101398468,0.0020583155564963818,0.869274377822876,0.09090909361839294,1.0,0.1818181872367859,0.9604743123054504,241.0
575,1,59,3,0.0045,0.8748399019241333,0.07951725274324417,0.0,0.7953226566314697,0.7364107370376587,0.005431888625025749,0.8335479497909546,0.2195049226284027,0.001103613176383078,0.8713331818580627,0.09090909361839294,1.0,0.09090909361839294,0.959486186504364,242.0
576,1,59,4,0.0045,0.6846424341201782,0.0,0.0,0.6846424341201782,0.7456496953964233,0.00413459911942482,0.836026132106781,0.21015667915344238,0.0010243336437270045,0.8748960494995117,0.09090909361839294,1.0,0.1818181872367859,0.9578392505645752,239.0
577,1,59,5,0.0045,0.7345438003540039,0.0,0.0,0.7345438003540039,0.7767815589904785,0.00540456548333168,0.866339921951294,0.1767731010913849,0.0017731481930240989,0.8755707144737244,0.09090909361839294,1.0,0.13636364042758942,0.9700263738632202,236.0
578,1,59,6,0.0045,0.7204169631004333,0.011082666926085949,0.0,0.7093343138694763,0.7547832131385803,0.007103051524609327,0.8630696535110474,0.23223935067653656,0.000909979164134711,0.8763653635978699,0.09090909361839294,1.0,0.09090909361839294,0.9650856256484985,245.0
579,1,59,7,0.0045,0.7213320732116699,0.0,0.0,0.7213320732116699,0.749826192855835,0.006132721435278654,0.8577966094017029,0.2264556586742401,0.000851866090670228,0.8618477582931519,0.09090909361839294,1.0,0.1818181872367859,0.9654150009155273,239.0
580,1,60,0,0.0045,0.7501892447471619,0.0,0.0,0.7501892447471619,0.7729005813598633,0.01197211816906929,0.8624837398529053,0.22124077379703522,0.0011975253000855446,0.8638392090797424,0.09090909361839294,0.7272727489471436,0.09090909361839294,0.9627799987792969,248.0
581,1,60,1,0.0045,0.6803261637687683,0.0,0.0,0.6803261637687683,0.8076648712158203,0.0037420813459903,0.8562809824943542,0.21925216913223267,0.0009502662578597665,0.8638028502464294,0.09090909361839294,1.0,0.22727273404598236,0.9459815621376038,236.0
582,1,60,2,0.0045,0.7374796271324158,0.0,0.0,0.7374796271324158,0.7822043895721436,0.005476658698171377,0.8633182048797607,0.18629427254199982,0.0014944913564249873,0.8694400787353516,0.09090909361839294,1.0,0.09090909361839294,0.9700263738632202,237.0
583,1,60,3,0.0045,0.673984706401825,0.0,0.0,0.673984706401825,0.7462717294692993,0.004130971152335405,0.8487869501113892,0.21076250076293945,0.003874117275699973,0.8723083138465881,0.09090909361839294,1.0,0.1818181872367859,0.959486186504364,243.0
584,1,60,4,0.0045,0.6573597192764282,0.02901814691722393,0.0,0.628341555595398,0.7390637397766113,0.010023601353168488,0.8547251224517822,0.19778020679950714,0.0009506859933026135,0.8719292283058167,0.09090909361839294,1.0,0.1818181872367859,0.9611330628395081,233.0
585,1,60,5,0.0045,0.7246453166007996,0.0,0.0,0.7246453166007996,0.7850317358970642,0.0050419834442436695,0.8578115701675415,0.21300160884857178,0.0009304728009738028,0.8689558506011963,0.09090909361839294,1.0,0.13636364042758942,0.9584980607032776,245.0
586,1,60,6,0.0045,0.6439890265464783,0.0,0.0,0.6439890265464783,0.7982133626937866,0.0061561670154333115,0.8663740158081055,0.20392540097236633,0.001724245841614902,0.8733304738998413,0.09090909361839294,1.0,0.1818181872367859,0.9538866877555847,244.0
587,1,60,7,0.0045,0.6513223052024841,0.0,0.0,0.6513223052024841,0.7628871202468872,0.0032132465858012438,0.8590760827064514,0.20985904335975647,0.0028205574490129948,0.8660464882850647,0.09090909361839294,1.0,0.13636364042758942,0.9660738110542297,250.0
588,1,61,0,0.0045,0.7080112099647522,0.0,0.0,0.7080112099647522,0.7770997881889343,0.0011878786608576775,0.8468577861785889,0.19894182682037354,0.0011552920332178473,0.8628121614456177,0.09090909361839294,1.0,0.13636364042758942,0.9598155617713928,239.0
589,1,61,1,0.0045,0.7282447814941406,0.011450814083218575,0.0,0.716793954372406,0.7559797763824463,0.001503444742411375,0.8715919256210327,0.19250887632369995,0.0008941458654589951,0.8737820386886597,0.09090909361839294,1.0,0.13636364042758942,0.9729908108711243,243.0
590,1,61,2,0.0045,0.762564480304718,0.0,0.0,0.762564480304718,0.761419415473938,0.008694794960319996,0.862847089767456,0.2200842946767807,0.0007500386564061046,0.8735159039497375,0.09090909361839294,0.9545454978942871,0.09090909361839294,0.9624506235122681,242.0
591,1,61,3,0.0045,0.7311152815818787,0.0,0.0,0.7311152815818787,0.7802329063415527,0.004183120559900999,0.8643795251846313,0.21608109772205353,0.0014781339559704065,0.8585662245750427,0.09090909361839294,1.0,0.13636364042758942,0.9449934363365173,242.0
592,1,61,4,0.0045,0.6794400811195374,0.008525462821125984,0.0,0.6709145903587341,0.7605302333831787,0.00237860856577754,0.8587223291397095,0.18901611864566803,0.001385756186209619,0.8748435378074646,0.09090909361839294,1.0,0.22727273404598236,0.9614624381065369,253.0
593,1,61,5,0.0045,0.7324467897415161,0.0,0.0,0.7324467897415161,0.7857915163040161,0.0027165173087269068,0.8691099882125854,0.2244967818260193,0.002696994226425886,0.8725376129150391,0.09090909361839294,1.0,0.13636364042758942,0.9459815621376038,243.0
594,1,61,6,0.0045,0.7193968892097473,0.0,0.0,0.7193968892097473,0.770002007484436,0.0017289052484557033,0.8655261993408203,0.22482581436634064,0.0024565914645791054,0.8751473426818848,0.09090909361839294,1.0,0.22727273404598236,0.9542160630226135,250.0
595,1,61,7,0.0045,0.6948633790016174,0.0,0.0,0.6948633790016174,0.7958232760429382,0.0016010437393561006,0.8585867881774902,0.1978880763053894,0.0011899627279490232,0.8787336349487305,0.09090909361839294,1.0,0.1818181872367859,0.9555336236953735,240.0
596,1,62,0,0.0045,0.7064837217330933,0.012414262630045414,0.0,0.6940694451332092,0.7456719875335693,0.0061231921426951885,0.8662058711051941,0.22845925390720367,0.0020698821172118187,0.8646687865257263,0.09090909361839294,0.8181818723678589,0.09090909361839294,0.9525691866874695,251.0
597,1,62,1,0.0045,0.6998875141143799,0.03192375227808952,0.0,0.6679637432098389,0.7515311241149902,0.006678563542664051,0.8622323274612427,0.21218770742416382,0.0010141554521396756,0.8627016544342041,0.09090909361839294,1.0,0.13636364042758942,0.9611330628395081,227.0
598,1,62,2,0.0045,0.6324272155761719,0.0,0.0,0.6324272155761719,0.7889155745506287,0.008312669582664967,0.8593376278877258,0.2441330850124359,0.0006372117786668241,0.8775235414505005,0.09090909361839294,1.0,0.13636364042758942,0.959486186504364,254.0
599,1,62,3,0.0045,0.6994470357894897,0.005333160050213337,0.0,0.6941138505935669,0.7621512413024902,0.002965216524899006,0.8638460636138916,0.22084009647369385,0.0019301940919831395,0.8764960765838623,0.09090909361839294,1.0,0.09090909361839294,0.9555336236953735,238.0
600,1,62,4,0.0045,0.6584398150444031,0.0,0.0,0.6584398150444031,0.7551085948944092,0.005368386395275593,0.8627960681915283,0.19241631031036377,0.0008227094076573849,0.8721593618392944,0.09090909361839294,0.6818181872367859,0.1818181872367859,0.958168625831604,243.0
601,1,62,5,0.0045,0.733132004737854,0.02585330605506897,0.0,0.7072787284851074,0.7302188873291016,0.004532976541668177,0.8674415349960327,0.1916276216506958,0.0013057701289653778,0.8735968470573425,0.13636364042758942,1.0,0.09090909361839294,0.959486186504364,236.0
602,1,62,6,0.0045,0.7156714797019958,0.013521328568458557,0.0,0.7021501660346985,0.7555416226387024,0.004021283704787493,0.8621890544891357,0.20064586400985718,0.0011538061080500484,0.8680673837661743,0.09090909361839294,1.0,0.22727273404598236,0.9677206873893738,242.0
603,1,62,7,0.0045,0.66401207447052,0.0,0.0,0.66401207447052,0.7983059287071228,0.0035253698006272316,0.8528361320495605,0.21794600784778595,0.0019942736253142357,0.8656519651412964,0.09090909361839294,1.0,0.13636364042758942,0.9627799987792969,247.0
604,1,63,0,0.0045,0.8442931175231934,0.0,0.0,0.8442931175231934,0.7602173686027527,0.005366289522498846,0.8626631498336792,0.24534906446933746,0.0012214954476803541,0.8737040162086487,0.09090909361839294,1.0,0.09090909361839294,0.9542160630226135,244.0
605,1,63,1,0.0045,0.7306253910064697,0.0,0.0,0.7306253910064697,0.7777457237243652,0.0011906072031706572,0.8676745891571045,0.22171826660633087,0.0011511424090713263,0.875481903553009,0.09090909361839294,1.0,0.13636364042758942,0.9492753744125366,251.0
606,1,63,2,0.0045,0.6554966568946838,0.010457548312842846,0.0,0.6450390815734863,0.7261072993278503,0.005241443403065205,0.8583881855010986,0.19849370419979095,0.0011038027005270123,0.8710132241249084,0.09090909361839294,1.0,0.13636364042758942,0.9640974998474121,240.0
607,1,63,3,0.0045,0.6409852504730225,0.0,0.0,0.6409852504730225,0.8080103993415833,0.0068412055261433125,0.8627790212631226,0.2224385142326355,0.0023968417663127184,0.8767398595809937,0.09090909361839294,0.9090909361839294,0.13636364042758942,0.970355749130249,250.0
608,1,63,4,0.0045,0.7086660861968994,0.0,0.0,0.7086660861968994,0.7840504050254822,0.004996977746486664,0.863700270652771,0.21677860617637634,0.0011915134964510798,0.8764700889587402,0.09090909361839294,1.0,0.1818181872367859,0.9532279372215271,233.0
609,1,63,5,0.0045,0.6278435587882996,0.0,0.0,0.6278435587882996,0.7624306678771973,0.002023964421823621,0.8568314909934998,0.18662120401859283,0.00338383624330163,0.8661542534828186,0.09090909361839294,1.0,0.13636364042758942,0.9552042484283447,249.0
610,1,63,6,0.0045,0.6315785050392151,0.0,0.0,0.6315785050392151,0.7695786952972412,0.0034499075263738632,0.8524738550186157,0.19984517991542816,0.0018311485182493925,0.8681580424308777,0.09090909361839294,0.8181818723678589,0.09090909361839294,0.9591568112373352,246.0
611,1,63,7,0.0045,0.7403878569602966,0.0,0.0,0.7403878569602966,0.7706109285354614,0.002793961903080344,0.8591568470001221,0.21357445418834686,0.0008953342912718654,0.8729919195175171,0.09090909361839294,1.0,0.09090909361839294,0.9723320007324219,244.0
612,1,64,0,0.0045,0.7067826986312866,0.022850386798381805,0.0,0.6839323043823242,0.7707963585853577,0.0011273979907855392,0.8644119501113892,0.21816182136535645,0.0011556625831872225,0.8681901693344116,0.09090909361839294,1.0,0.13636364042758942,0.9640974998474121,243.0
613,1,64,1,0.0045,0.7120699882507324,0.0,0.0,0.7120699882507324,0.7942691445350647,0.0028842766769230366,0.8607062101364136,0.1961849182844162,0.001406744122505188,0.8794534802436829,0.09090909361839294,1.0,0.22727273404598236,0.9670619368553162,245.0
614,1,64,2,0.0045,0.6135817766189575,0.0,0.0,0.6135817766189575,0.7819204330444336,0.0012722238898277283,0.8662335872650146,0.23104967176914215,0.002864047884941101,0.8752661347389221,0.09090909361839294,1.0,0.13636364042758942,0.9647562503814697,256.0
615,1,64,3,0.0045,0.6252353191375732,0.0,0.0,0.6252353191375732,0.7891219854354858,0.0032869193237274885,0.8607070446014404,0.21163582801818848,0.0018639026675373316,0.8691976070404053,0.09090909361839294,0.8181818723678589,0.13636364042758942,0.9591568112373352,250.0
616,1,64,4,0.0045,0.623725175857544,0.0,0.0,0.623725175857544,0.7975095510482788,0.002539543667808175,0.861843466758728,0.21189647912979126,0.0010974501492455602,0.8678374886512756,0.09090909361839294,1.0,0.13636364042758942,0.9552042484283447,236.0
617,1,64,5,0.0045,0.6412742137908936,0.0,0.0,0.6412742137908936,0.775800347328186,0.0012567933881655335,0.8643646240234375,0.20483511686325073,0.0013013872085139155,0.8705775141716003,0.09090909361839294,1.0,0.1818181872367859,0.9696969985961914,236.0
618,1,64,6,0.0045,0.6525298357009888,0.0,0.0,0.6525298357009888,0.7511940002441406,0.0014775899471715093,0.8691147565841675,0.192673459649086,0.0011098142713308334,0.8704668283462524,0.09090909361839294,1.0,0.09090909361839294,0.9509222507476807,242.0
619,1,64,7,0.0045,0.6154322028160095,0.0,0.0,0.6154322028160095,0.7820591926574707,0.005613895133137703,0.8654412031173706,0.21171347796916962,0.0025787188205868006,0.8793734312057495,0.09090909361839294,1.0,0.09090909361839294,0.9588274359703064,255.0
620,1,65,0,0.0045,0.6793261766433716,0.0,0.0,0.6793261766433716,0.7884011268615723,0.0023056790232658386,0.8744423389434814,0.17340423166751862,0.0011907642474398017,0.8610988855361938,0.09090909361839294,1.0,0.22727273404598236,0.9660738110542297,241.0
621,1,65,1,0.0045,0.6532480120658875,0.033091381192207336,0.0,0.6201566457748413,0.7907670140266418,0.003953326027840376,0.8622490167617798,0.20261834561824799,0.0016362938331440091,0.8726616501808167,0.09090909361839294,1.0,0.09090909361839294,0.9631093740463257,255.0
622,1,65,2,0.0045,0.6254696249961853,0.0,0.0,0.6254696249961853,0.7687012553215027,0.00276301521807909,0.8576598167419434,0.196867898106575,0.00207322183996439,0.8736835718154907,0.09090909361839294,1.0,0.13636364042758942,0.9575098752975464,253.0
623,1,65,3,0.0045,0.5753998160362244,0.0,0.0,0.5753998160362244,0.7512437105178833,0.0013830279931426048,0.8537452220916748,0.210187628865242,0.0012995409779250622,0.8762950301170349,0.09090909361839294,1.0,0.13636364042758942,0.9558629989624023,241.0
624,1,65,4,0.0045,0.6771730184555054,0.033123064786195755,0.0,0.6440499424934387,0.7514587640762329,0.0021267442498356104,0.867566704750061,0.20586912333965302,0.0018271541921421885,0.8713294863700867,0.09090909361839294,1.0,0.22727273404598236,0.9545454382896423,251.0
625,1,65,5,0.0045,0.6309303641319275,0.0,0.0,0.6309303641319275,0.769408643245697,0.0013132391031831503,0.8684432506561279,0.20378176867961884,0.0013001752085983753,0.872464120388031,0.09090909361839294,1.0,0.13636364042758942,0.9680500626564026,244.0
626,1,65,6,0.0045,0.636046290397644,0.0,0.0,0.636046290397644,0.7633891701698303,0.005866757594048977,0.8747049570083618,0.19166059792041779,0.0012531676329672337,0.867374837398529,0.09090909361839294,0.9545454978942871,0.1818181872367859,0.9743083119392395,243.0
627,1,65,7,0.0045,0.6623408794403076,0.007523570209741592,0.0,0.6548172831535339,0.748986542224884,0.004744434263557196,0.8669962882995605,0.222513347864151,0.0005757811013609171,0.8762282729148865,0.09090909361839294,1.0,0.13636364042758942,0.9608036875724792,237.0
628,1,66,0,0.0045,0.6287850141525269,0.0,0.0,0.6287850141525269,0.7823988199234009,0.003153416095301509,0.8640774488449097,0.21087969839572906,0.001291695167310536,0.8771068453788757,0.09090909361839294,1.0,0.1818181872367859,0.9733201861381531,244.0
629,1,66,1,0.0045,0.5864859819412231,0.0,0.0,0.5864859819412231,0.7733450531959534,0.002562588779255748,0.8772911429405212,0.19070005416870117,0.0018297421047464013,0.8623608946800232,0.09090909361839294,1.0,0.13636364042758942,0.9459815621376038,248.0
630,1,66,2,0.0045,0.5716015696525574,0.0,0.0,0.5716015696525574,0.7649914622306824,0.004416042938828468,0.8761885762214661,0.19899868965148926,0.0008532456704415381,0.8772233128547668,0.09090909361839294,1.0,0.1818181872367859,0.9706851243972778,244.0
631,1,66,3,0.0045,0.6384847164154053,0.0,0.0,0.6384847164154053,0.789071798324585,0.0018361523980274796,0.8647691011428833,0.2027360498905182,0.0028580622747540474,0.8716528415679932,0.09090909361839294,1.0,0.13636364042758942,0.9479578733444214,246.0
632,1,66,4,0.0045,0.6563777327537537,0.0,0.0,0.6563777327537537,0.7875868678092957,0.004151596687734127,0.8135406374931335,0.1950080394744873,0.001123992376960814,0.8603888750076294,0.09090909361839294,1.0,0.1818181872367859,0.9561923742294312,250.0
633,1,66,5,0.0045,0.588860034942627,0.003520315745845437,0.0,0.5853397250175476,0.760151743888855,0.0019833804108202457,0.8581329584121704,0.215002179145813,0.0014558624243363738,0.8698580861091614,0.09090909361839294,1.0,0.1818181872367859,0.9552042484283447,252.0
634,1,66,6,0.0045,0.6369885206222534,0.0,0.0,0.6369885206222534,0.7899346947669983,0.00819714181125164,0.8723093867301941,0.22076748311519623,0.0012611930724233389,0.8718489408493042,0.09090909361839294,1.0,0.09090909361839294,0.9492753744125366,254.0
635,1,66,7,0.0045,0.5989258885383606,0.020554808899760246,0.0,0.5783711075782776,0.7417640686035156,0.0027274927124381065,0.8718855381011963,0.2127661556005478,0.0019866025540977716,0.879263162612915,0.09090909361839294,1.0,0.09090909361839294,0.9624506235122681,254.0
636,1,67,0,0.0045,0.6349308490753174,0.0,0.0,0.6349308490753174,0.7951581478118896,0.0030983183532953262,0.87406986951828,0.2106633335351944,0.0008809198043309152,0.8770558834075928,0.09090909361839294,1.0,0.22727273404598236,0.9654150009155273,254.0
637,1,67,1,0.0045,0.6469081044197083,0.039675597101449966,0.0,0.6072325110435486,0.742459774017334,0.0059764450415968895,0.8635216951370239,0.2089528739452362,0.0010670899646356702,0.8715167045593262,0.09090909361839294,1.0,0.22727273404598236,0.9482872486114502,251.0
638,1,67,2,0.0045,0.6442652344703674,0.0,0.0,0.6442652344703674,0.7771859765052795,0.006576234474778175,0.8635861873626709,0.17872002720832825,0.0015532021643593907,0.8413944244384766,0.09090909361839294,1.0,0.1818181872367859,0.9683794379234314,236.0
639,1,67,3,0.0045,0.6049638986587524,0.02610308863222599,0.0,0.5788608193397522,0.7189194560050964,0.0033790916204452515,0.8677365779876709,0.17616154253482819,0.0007628781604580581,0.8386907577514648,0.09090909361839294,0.9545454978942871,0.13636364042758942,0.9680500626564026,244.0
640,1,67,4,0.0045,0.6579358577728271,0.007368104998022318,0.0,0.6505677700042725,0.7632789015769958,0.0015890749637037516,0.8751683831214905,0.20981799066066742,0.0006535597494803369,0.8703954815864563,0.09090909361839294,1.0,0.09090909361839294,0.9561923742294312,248.0
641,1,67,5,0.0045,0.6184885501861572,0.0,0.0,0.6184885501861572,0.8059594631195068,0.0011937133967876434,0.8071879744529724,0.20826053619384766,0.00154963880777359,0.8753979802131653,0.09090909361839294,1.0,0.1818181872367859,0.9696969985961914,248.0
642,1,67,6,0.0045,0.6019446849822998,0.029492460191249847,0.0,0.5724522471427917,0.7312029600143433,0.005305581726133823,0.8735001087188721,0.2057942897081375,0.0010549238650128245,0.8677554130554199,0.09090909361839294,0.9090909361839294,0.1818181872367859,0.9640974998474121,249.0
643,1,67,7,0.0045,0.6453576683998108,0.0265401229262352,0.0,0.6188175678253174,0.8045650720596313,0.002349564805626869,0.8688372373580933,0.20363783836364746,0.0033806622959673405,0.876078188419342,0.09090909361839294,1.0,0.13636364042758942,0.9716732501983643,251.0
