iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.336556,[1.        0.8246113],8.300167,[1.        0.8246113],5.881576,,9.997355,,8.3728895,[1.        0.9988091],24.594318,[1.        0.9988091],39.22561,,136.61816,
1,5.336556,[1.        0.8246113],8.300167,[1.        0.8246113],5.881576,,9.997355,,6.88712,[1.        0.9941423],18.624088,[1.        0.9941423],38.180096,,130.2873,
2,5.336556,[1.        0.8246113],8.300167,[1.        0.8246113],5.881576,,9.997355,,18.254997,[1.       0.916102],40.95856,[1.       0.916102],102.15444,,332.2721,
3,1.2774283,[0.9999957 1.       ],2.0396967,[0.9999957 1.       ],2.0128653,,4.266566,,41.839817,[1.         0.87667584],87.21354,[1.         0.87667584],204.3879,,638.3955,
4,0.34991702,[1.         0.99988914],0.6114176,[1.         0.99988914],0.9845246,,2.496254,,42.679703,[0.99999994 0.9046898 ],88.59072,[0.99999994 0.9046898 ],208.32983,,652.43567,
