,time [s]
initialize,0.003298
pretrain_policy,7.546573
initialize_CEGIS,0.175874
iter0_learner,2.882997
iter0_plot,0.095149
iter0_verifier,0.779722
iter0_process_counterexamples,0.026052
iter1_learner,3.563295
iter1_plot,0.004745
iter1_verifier,0.410039
iter1_process_counterexamples,0.025868
iter2_learner,2.575325
iter2_plot,0.004476
iter2_verifier,0.375855
iter2_process_counterexamples,0.02509
iter3_learner,2.795274
iter3_plot,0.004699
iter3_verifier,0.374519
iter3_process_counterexamples,0.023659
iter4_learner,2.750333
iter4_plot,0.004651
iter4_verifier,0.609259
iter4_process_counterexamples,0.023935
iter5_learner,2.755045
iter5_plot,0.004894
iter5_verifier,0.432923
iter5_process_counterexamples,0.025314
iter6_learner,2.76496
iter6_plot,0.004843
iter6_verifier,0.432292
iter6_process_counterexamples,0.023144
iter7_learner,2.765481
iter7_plot,0.004934
iter7_verifier,0.372326
iter7_process_counterexamples,0.022762
iter8_learner,2.77254
iter8_plot,0.004938
iter8_verifier,0.531319
iter8_process_counterexamples,0.023244
iter9_learner,2.773017
iter9_plot,0.005027
iter9_verifier,0.693936
iter9_process_counterexamples,0.023869
iter10_learner,2.815361
iter10_plot,0.005094
iter10_verifier,0.6694
iter10_process_counterexamples,0.023346
iter11_learner,2.87649
iter11_plot,0.005441
iter11_verifier,18.6065
iter11_process_counterexamples,0.039795
iter12_learner,2.879459
iter12_plot,0.005242
iter12_verifier,0.778251
iter12_process_counterexamples,0.098035
iter13_learner,2.830789
iter13_plot,0.005425
iter13_verifier,50.348946
