,time [s]
initialize,0.003391
pretrain_policy,11.058364
initialize_CEGIS,0.25969
iter0_learner,13.060669
iter0_plot,0.274761
iter0_verifier,1.986678
iter0_process_counterexamples,0.045431
iter1_learner,77.20444
iter1_plot,0.005092
iter1_verifier,1.425317
iter1_process_counterexamples,0.034158
iter2_learner,76.832375
iter2_plot,0.005563
iter2_verifier,1.424047
iter2_process_counterexamples,0.032987
iter3_learner,76.82137
iter3_plot,0.005083
iter3_verifier,1.141202
iter3_process_counterexamples,0.030828
iter4_learner,76.27931
iter4_plot,0.005191
iter4_verifier,1.105128
iter4_process_counterexamples,0.030258
iter5_learner,73.84452
iter5_plot,0.005728
iter5_verifier,1.279803
iter5_process_counterexamples,0.031484
iter6_learner,75.36422
iter6_plot,0.005204
iter6_verifier,1.06852
iter6_process_counterexamples,0.0306
iter7_learner,74.56559
iter7_plot,0.005245
iter7_verifier,1.060489
iter7_process_counterexamples,0.029302
iter8_learner,75.68043
iter8_plot,0.005228
iter8_verifier,112.70413
iter8_process_counterexamples,0.036826
iter9_learner,75.547
iter9_plot,0.005585
iter9_verifier,1.353265
iter9_process_counterexamples,0.033057
iter10_learner,75.64755
iter10_plot,0.005322
iter10_verifier,1.251506
iter10_process_counterexamples,0.029716
iter11_learner,75.562325
iter11_plot,0.00557
iter11_verifier,1.058198
iter11_process_counterexamples,0.030095
iter12_learner,76.31101
iter12_plot,0.005434
iter12_verifier,1.056205
iter12_process_counterexamples,0.035323
iter13_learner,78.38833
iter13_plot,0.005863
iter13_verifier,1.093659
iter13_process_counterexamples,0.031039
iter14_learner,75.34116
iter14_plot,0.00571
iter14_verifier,1.173593
iter14_process_counterexamples,0.035752
iter15_learner,74.91205
iter15_plot,0.005704
iter15_verifier,77.9083
iter15_process_counterexamples,0.045403
iter16_learner,77.984604
iter16_plot,0.006261
iter16_verifier,1.275346
iter16_process_counterexamples,0.033064
iter17_learner,74.845436
iter17_plot,0.005867
iter17_verifier,1.087505
iter17_process_counterexamples,0.034904
iter18_learner,74.093056
iter18_plot,0.006524
