,time [s]
initialize,0.00335
pretrain_policy,7.58274
initialize_CEGIS,0.183842
iter0_learner,3.260318
iter0_plot,0.093317
iter0_verifier,0.777529
iter0_process_counterexamples,0.0259
iter1_learner,3.653107
iter1_plot,0.004738
iter1_verifier,0.409412
iter1_process_counterexamples,0.023778
iter2_learner,2.476415
iter2_plot,0.004603
iter2_verifier,0.375032
iter2_process_counterexamples,0.025063
iter3_learner,2.668719
iter3_plot,0.004912
iter3_verifier,0.372729
iter3_process_counterexamples,0.024237
iter4_learner,2.643022
iter4_plot,0.004939
iter4_verifier,0.373008
iter4_process_counterexamples,0.025003
iter5_learner,2.629998
iter5_plot,0.004696
iter5_verifier,0.433695
iter5_process_counterexamples,0.023748
iter6_learner,2.653421
iter6_plot,0.004987
iter6_verifier,0.431421
iter6_process_counterexamples,0.023893
iter7_learner,2.662793
iter7_plot,0.004912
iter7_verifier,0.538136
iter7_process_counterexamples,0.024374
iter8_learner,2.659068
iter8_plot,0.005
iter8_verifier,0.67719
iter8_process_counterexamples,0.023826
iter9_learner,2.7116
iter9_plot,0.005039
iter9_verifier,0.687785
iter9_process_counterexamples,0.023612
iter10_learner,2.707184
iter10_plot,0.00518
iter10_verifier,0.690186
iter10_process_counterexamples,0.023846
iter11_learner,2.682849
iter11_plot,0.005282
iter11_verifier,0.663815
iter11_process_counterexamples,0.097717
iter12_learner,2.657071
iter12_plot,0.005293
iter12_verifier,0.983604
iter12_process_counterexamples,0.023137
iter13_learner,2.695973
iter13_plot,0.005277
iter13_verifier,50.40934
