,time [s]
initialize,0.003243
pretrain_policy,10.267947
initialize_CEGIS,0.241838
iter0_learner,11.908658
iter0_plot,0.263706
iter0_verifier,13.232604
iter0_process_counterexamples,0.047481
iter1_learner,77.26309
iter1_plot,0.004622
iter1_verifier,4.909417
iter1_process_counterexamples,0.030177
iter2_learner,75.89677
iter2_plot,0.004814
iter2_verifier,5.051038
iter2_process_counterexamples,0.029975
iter3_learner,76.83193
iter3_plot,0.00473
iter3_verifier,3.926375
iter3_process_counterexamples,0.030053
iter4_learner,76.65181
iter4_plot,0.004776
iter4_verifier,3.654796
iter4_process_counterexamples,0.031078
iter5_learner,77.03047
iter5_plot,0.004803
iter5_verifier,95.78516
iter5_process_counterexamples,0.046979
iter6_learner,81.037025
iter6_plot,0.004963
iter6_verifier,1375.4171
