,time [s]
initialize,0.003498
pretrain_policy,7.496423
initialize_CEGIS,0.168234
iter0_learner,4.239028
iter0_plot,0.093868
iter0_verifier,0.774161
iter0_process_counterexamples,0.023325
iter1_learner,11.012017
iter1_plot,0.004757
iter1_verifier,0.605429
iter1_process_counterexamples,0.02568
iter2_learner,9.969556
iter2_plot,0.004605
iter2_verifier,0.426077
iter2_process_counterexamples,0.025755
iter3_learner,10.136801
iter3_plot,0.004671
iter3_verifier,0.43032
iter3_process_counterexamples,0.02398
iter4_learner,10.511229
iter4_plot,0.004753
iter4_verifier,0.433844
iter4_process_counterexamples,0.023149
iter5_learner,10.642404
iter5_plot,0.004833
iter5_verifier,0.429989
iter5_process_counterexamples,0.023057
iter6_learner,10.595247
iter6_plot,0.005016
iter6_verifier,0.532824
iter6_process_counterexamples,0.023668
iter7_learner,10.760813
iter7_plot,0.004908
iter7_verifier,0.7971
iter7_process_counterexamples,0.024428
iter8_learner,10.732588
iter8_plot,0.00504
iter8_verifier,0.694487
iter8_process_counterexamples,0.023665
iter9_learner,10.812507
iter9_plot,0.005034
iter9_verifier,0.805221
iter9_process_counterexamples,0.023459
iter10_learner,10.845284
iter10_plot,0.0054
iter10_verifier,0.808158
iter10_process_counterexamples,0.022944
iter11_learner,10.881014
iter11_plot,0.005474
iter11_verifier,65.48043
