iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,15.091358,[1.        0.9662252],44.25561,[1.        0.9662252],46.12771,,158.16692,
1,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,9.877203,[1.        0.9612085],27.532917,[1.        0.9612085],42.279922,,145.7481,
2,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,5.128482,[1.      0.99906],14.427905,[1.      0.99906],31.898363,,112.438065,
3,4.0161705,[1.         0.83769816],6.4219832,[1.         0.83769816],4.882307,,9.154437,,3.5851328,[1.        0.9992258],9.989356,[1.        0.9992258],26.520788,,93.47822,
4,3.0753064,[1.        0.8944294],4.9963546,[1.        0.8944294],3.9687095,,7.8083158,,3.1629212,[1.        0.9989305],8.517768,[1.        0.9989305],28.53179,,100.44276,
5,2.5068674,[1.        0.9360323],4.1156893,[1.        0.9360323],3.3904357,,6.879268,,3.4152546,[1.        0.9691638],8.608981,[1.        0.9691638],32.7643,,115.00216,
6,1.9113896,[1.         0.99593323],3.2177825,[1.         0.99593323],2.9094234,,6.365482,,7.4235296,[1.         0.91354424],14.335869,[1.         0.91354424],49.454796,,159.30171,
7,1.1891729,[0.9999217 1.       ],2.034504,[0.9999217 1.       ],2.0327773,,4.7311435,,15.064854,[1.        0.9420939],30.816246,[1.        0.9420939],78.600555,,248.21419,
8,0.6229495,[1.       0.999808],1.0756812,[1.       0.999808],1.373231,,3.4465065,,18.766506,[1.         0.92195994],38.79723,[1.         0.92195994],103.32493,,315.73083,
9,0.39510658,[0.9999812 1.       ],0.67873913,[0.9999812 1.       ],1.0530803,,2.7711375,,20.117926,[1.         0.94648236],40.959183,[1.         0.94648236],112.3379,,338.48883,
10,0.26840523,[0.99998415 1.        ],0.47084948,[0.99998415 1.        ],0.9279966,,2.5648792,,20.586716,[1.        0.9587557],41.668156,[1.        0.9587557],116.8166,,350.75113,
11,0.3153312,[0.9903749 1.       ],0.56376994,[0.9903749 1.       ],1.032287,,2.863309,,21.060812,[1.        0.9372695],42.537445,[1.        0.9372695],118.11999,,353.25485,
