,time [s]
initialize,0.00341
pretrain_policy,7.56638
initialize_CEGIS,0.174558
iter0_learner,3.160551
iter0_plot,0.092801
iter0_verifier,0.777242
iter0_process_counterexamples,0.025347
iter1_learner,3.812548
iter1_plot,0.004686
iter1_verifier,0.410362
iter1_process_counterexamples,0.025397
iter2_learner,2.678402
iter2_plot,0.004581
iter2_verifier,0.45595
iter2_process_counterexamples,0.025055
iter3_learner,2.872598
iter3_plot,0.004727
iter3_verifier,0.373401
iter3_process_counterexamples,0.023806
iter4_learner,2.855545
iter4_plot,0.004622
iter4_verifier,0.431271
iter4_process_counterexamples,0.023337
iter5_learner,2.837897
iter5_plot,0.004844
iter5_verifier,0.428544
iter5_process_counterexamples,0.023986
iter6_learner,2.831434
iter6_plot,0.004885
iter6_verifier,0.372144
iter6_process_counterexamples,0.023176
iter7_learner,2.84848
iter7_plot,0.005064
iter7_verifier,0.435731
iter7_process_counterexamples,0.024463
iter8_learner,2.874525
iter8_plot,0.005134
iter8_verifier,0.69569
iter8_process_counterexamples,0.024405
iter9_learner,2.877539
iter9_plot,0.005084
iter9_verifier,0.692369
iter9_process_counterexamples,0.023572
iter10_learner,2.887403
iter10_plot,0.005111
iter10_verifier,0.685045
iter10_process_counterexamples,0.02301
iter11_learner,2.933656
iter11_plot,0.005482
iter11_verifier,17.275986
iter11_process_counterexamples,0.039956
iter12_learner,2.895352
iter12_plot,0.005477
iter12_verifier,129.38339
