,time [s]
initialize,0.003322
pretrain_policy,7.524117
initialize_CEGIS,0.172065
iter0_learner,4.556254
iter0_plot,0.094602
iter0_verifier,0.777995
iter0_process_counterexamples,0.024031
iter1_learner,11.008143
iter1_plot,0.004619
iter1_verifier,0.406458
iter1_process_counterexamples,0.024631
iter2_learner,9.674351
iter2_plot,0.004517
iter2_verifier,0.424835
iter2_process_counterexamples,0.025251
iter3_learner,9.865864
iter3_plot,0.005009
iter3_verifier,0.424138
iter3_process_counterexamples,0.024125
iter4_learner,9.888976
iter4_plot,0.0047
iter4_verifier,0.42843
iter4_process_counterexamples,0.025033
iter5_learner,9.918033
iter5_plot,0.004729
iter5_verifier,0.430433
iter5_process_counterexamples,0.024867
iter6_learner,9.855657
iter6_plot,0.004833
iter6_verifier,0.526942
iter6_process_counterexamples,0.023502
iter7_learner,9.918965
iter7_plot,0.00495
iter7_verifier,0.718244
iter7_process_counterexamples,0.024082
iter8_learner,9.90912
iter8_plot,0.005003
iter8_verifier,0.736696
iter8_process_counterexamples,0.024094
iter9_learner,9.874217
iter9_plot,0.005045
iter9_verifier,0.812715
iter9_process_counterexamples,0.024408
iter10_learner,9.893304
iter10_plot,0.005498
iter10_verifier,0.789891
iter10_process_counterexamples,0.024298
iter11_learner,9.930172
iter11_plot,0.005394
iter11_verifier,39.26602
