,time [s]
initialize,0.183238
pretrain_policy,24.340433
initialize_CEGIS,0.200391
iter0_learner,9.375749
iter0_plot,0.583919
iter0_verifier,10.594387
iter0_process_counterexamples,0.018026
iter1_learner,11.936613
iter1_plot,0.013528
iter1_verifier,0.926546
iter1_process_counterexamples,0.017054
iter2_learner,7.417649
iter2_plot,0.013594
iter2_verifier,0.912675
iter2_process_counterexamples,0.019958
iter3_learner,12.505551
iter3_plot,0.014965
iter3_verifier,0.897042
iter3_process_counterexamples,0.022631
iter4_learner,12.122384
iter4_plot,0.013494
iter4_verifier,0.888273
iter4_process_counterexamples,0.022593
iter5_learner,12.307666
iter5_plot,0.161398
iter5_verifier,0.908407
iter5_process_counterexamples,0.023003
iter6_learner,12.305841
iter6_plot,0.014041
iter6_verifier,0.91595
iter6_process_counterexamples,0.022622
iter7_learner,12.286539
iter7_plot,0.014222
iter7_verifier,1.468039
iter7_process_counterexamples,0.022873
iter8_learner,11.834168
iter8_plot,0.014178
iter8_verifier,13.34222
